Rank,Nickname,Points,Prize
1,Stephanie92,1949.50,25.00
2,Grizs,1705.00,20.00
3,Scuffed,1508.00,17.00
4,Ullaulle,1440.00,14.00
5,GgHME,1119.00,11.00
6,HZQ88,1064.50,9.00
7,Theosisza,1049.00,8.00
8,gomito10,948.00,7.00
9,Jager Meister,936.00,6.00
10,AveFenix-11,935.00,5.00
11,Indigocbo,774.50,4.00
12,alex_yang22,762.00,3.50
13,ewpdfr,745.00,3.50
14,MIXAPRO,740.00,3.00
15,Raptorpit,736.00,2.50
16,myluna6996,729.50,2.50
17,Jeff Beson,716.00,2.50
18,Cuihuali,715.00,2.50
19,A Gyurcsina,686.00,2.00
20,Yura66,664.00,2.00
21,millar108,649.00,2.00
22,Michael Hiraki,614.50,2.00
23,Lucky Guy86,599.50,1.80
24,coffeedrinker,585.50,1.80
25,MsFirali,566.50,1.80
26,DayOneToday,557.00,1.60
27,Nechayson,555.00,1.60
28,baabaa32,547.50,1.60
29,abora,543.50,1.60
30,JustBetBetter,520.00,1.40
31,FABIOLAreg,509.00,1.40
32,wedrowycz,505.00,1.40
33,QuickCR,499.50,1.40
34,BabyGato,485.00,1.20
35,TroyalFlush,481.00,1.20
36,K i T,475.50,1.20
37,PROFETA,474.00,1.00
38,princess1987,466.50,1.00
39,harvest24,465.00,1.00
40,CrazyFolds,450.00,1.00
41,dalajlama666,439.50,0.80
42,ludusvadevilis,429.00,0.80
43,olesaf,421.00,0.80
44,CRMAllan,416.00,0.80
45,A6blpBaJIr,404.00,0.80
46,yyypp520,401.00,0.80
47,mimige666,399.50,0.80
48,NoSkillNoLuck91,398.00,0.80
49,Little fellow,396.00,0.80
50,nicknametaken,395.00,0.80
51,BlueDream96,392.00,0.80
52,David Waa,386.00,0.80
53,Enotvtanke,384.00,0.80
54,GGgray,381.50,0.80
55,infiniti W,380.00,0.80
56,rakemashina,369.00,0.80
57,Lilyzoo,369.00,0.80
58,AAbeatKK,369.00,0.80
59,alibaba_ma,363.50,0.80
60,abuelo75,363.00,0.80
61,Bundie,354.00,0.60
62,5bet_all_in,354.00,0.60
63,Naitaiz,354.00,0.60
64,BlackMAIL7,352.00,0.60
65,Vidar96,351.00,0.60
66,hrun,348.00,0.60
67,Nikolai218,346.50,0.60
68,Yetiii,345.50,0.60
69,jing5278,345.00,0.60
70,treeefidddy,344.00,0.60
71,ANTIGIPATIYA,342.00,0.60
72,Lomocat,342.00,0.60
73,MaggieQueen,333.00,0.60
74,DDWXWYX,332.50,0.60
75,Apica,330.00,0.60
76,noligan,330.00,0.60
77,tyvaoglu17,329.00,0.60
78,I am PokerKing,329.00,0.60
79,masterML,328.00,0.60
80,MrRedCrow,327.00,0.60
81,Aodalie,327.00,0.40
82,Borghild,324.00,0.40
83,AAle][andr,321.00,0.40
84,Wesger,316.00,0.40
85,BT619,306.50,0.40
86,YourMoneyTaker,306.00,0.40
87,zhangyangk83,302.50,0.40
88,Hanabi333,302.50,0.40
89,sergio ryz,300.00,0.40
90,CheerUpp,299.00,0.40
91,Toreroking,296.00,0.40
92,B1MM3R,294.50,0.40
93,TheSunWillRise,294.00,0.40
94,cheburek,290.00,0.40
95,hao317,290.00,0.40
96,sonataoseni,287.00,0.40
97,suyanyan01,284.00,0.40
98,Shenjisfc,284.00,0.40
99,Mountaintwin,278.50,0.40
100,A Nazarov,276.00,0.40
101,Gun-N,274.50,0.40
102,Poal06,273.50,0.40
103,Alanm1999,268.00,0.40
104,hwlm,268.00,0.40
105,Genya_by,266.50,0.40
106,L44Q,266.00,0.40
107,johanlol,265.00,0.40
108,Otto_Dark,265.00,0.40
109,strongbaby,265.00,0.40
110,boypoker76,264.00,0.40
111,Culsin19,262.50,0.30
112,neotkuda,261.00,0.30
113,Picante1,261.00,0.30
114,A Tolstik,261.00,0.30
115,petrovskiy,258.00,0.30
116,aricast19,256.00,0.30
117,Single-JW,256.00,0.30
118,WiniPush!,255.00,0.30
119,ALI-VENTURA,252.00,0.30
120,Ucani,250.00,0.30
121,Paulhachi,249.00,0.30
122,Grogu_555,248.00,0.30
123,Patito93,247.00,0.30
124,Radu Tiroi,245.00,0.30
125,Bruh960118,244.50,0.30
