Rank,Nickname,Points,Prize
1,And then you,6441.50,150.00
2,DCB1234,8955.00,120.00
3,ruby_love520,4248.00,100.00
4,000982@,4074.00,85.00
5,pacoryan,4000.00,70.00
6,Paszuly,3622.50,55.00
7,alelei,3541.00,45.00
8,BaddTeddy,3538.50,35.00
9,yayalailo,3522.00,30.00
10,dysonman89,3022.00,25.00
11,ninjashadow,2917.00,25.00
12,JogaBonito11,2807.00,20.00
13,MZ998,2766.00,20.00
14,K1LLSHOT,2300.00,20.00
15,Smeargle,2200.00,18.00
16,ArthurCorda,2121.50,18.00
17,shake ying,2063.00,16.00
18,ragerB,2046.00,16.00
19,RSNL,1936.00,15.00
20,gogo_jungle,1853.50,14.00
21,Trooper90,1806.00,13.00
22,KamiennaWyspa,1803.00,13.00
23,fearteller,1801.00,12.00
24,derxiahei,1712.00,12.00
25,Perro Dinero,1695.50,11.00
26,SBSTNBOCCO,1544.00,11.00
27,June The Shark,1536.00,11.00
28,dezhoulaoda,1513.00,10.00
29,Hermetics12,1369.00,10.00
30,Li Xiao,1333.50,10.00
31,DiWangJing,1330.00,9.00
32,Sofii,1329.00,9.00
33,samgwan,1318.00,9.00
34,kkchena,1284.00,8.00
35,Sokun22,2563.00,8.00
36,pipo55,1250.00,8.00
37,Tim wx,1247.00,8.00
38,wbnzsKing,1238.50,7.00
39,Super_Hans_,1199.00,7.00
40,amor-fati,1184.00,7.00
41,Monellerma,1161.00,6.00
42,Turtlebet,1140.00,6.00
43,PKWiz,1118.00,6.00
44,SquirtleBae,1114.00,6.00
45,AreYouNuts!,1111.50,6.00
46,rankero,1095.00,6.00
47,skllzklerz,1064.00,6.00
48,CNEK,1057.00,6.00
49,OG-Tmpla,1017.00,6.00
50,Compostela,1016.00,6.00
51,Hot Spring,1981.50,5.00
52,Huang Gua2026,988.00,5.00
53,AliRiPe310,983.00,5.00
54,Vexer,928.00,5.00
55,nutsGAO,914.00,5.00
56,Jona Suarez,910.00,5.00
57,VasiBanu,891.00,5.00
58,Alan Watts,1151.00,5.00
59,Liberata388,850.00,5.00
60,KingOfHearts25,824.00,5.00
61,Plutonium239,811.00,
62,Rob3rt0,786.00,
63,8thworldwonder,782.00,
64,DOHK1XOT,766.50,
65,Shawn ye,759.00,
66,gdltgdlt,747.00,
67,Solvaan,729.50,
68,Kirill Ivantsov,726.00,
69,wuwu8888888,720.00,
70,InvAAsor,718.00,
71,Fischercito,707.00,
72,Mi Ka-Ching!,1412.00,
73,BaiYe999,700.50,
74,GG Xu Hui,693.50,
75,jaytan,690.00,
76,tigeryuwang,681.50,
77,Sheng D,676.50,
78,iguesss,673.00,
79,zaiyuan1,661.00,
80,neverfoldes,643.00,
