Rank,Nickname,Points,Prize
1,Matjaz Vogrinec,1957.50,1400.00
2,H Rodriguez,1526.50,800.00
3,N Evdokimov,1293.50,500.00
4,R Gabdullin,1234.00,380.00
5,Gergo Zsiros,1128.00,320.00
6,Zeljko Tokic,844.00,300.00
7,Kuzushi,751.00,280.00
8,Cameron Couch,697.00,280.00
9,Paul Gregg,605.00,260.00
10,Pedro Toledo,556.00,240.00
11,Niv Heled,512.00,220.00
12,Nyuli Tibor,509.00,220.00
13,yourboytopic,445.00,200.00
14,Sharp red hands,416.50,200.00
15,SHEEZY,415.00,180.00
16,CostelR,387.00,180.00
17,Boris Premovic,367.00,180.00
18,Ivan Erena,328.00,160.00
19,Ben Raven,312.00,160.00
20,Matheus Souza,301.00,160.00
21,Beer y GinTonic,288.00,160.00
22,goeasyonmeplzty,286.00,140.00
23,Vlad Archybasov,263.00,140.00
24,Melker Almleaf,262.00,140.00
25,LuckyyyAri,237.00,140.00
26,Poison King of,229.50,140.00
27,RocketCake,225.50,140.00
28,ElPerroMagico1,224.00,120.00
29,Michael Weiss,223.00,120.00
30,Rodrigo Motoki,203.00,120.00
31,LeislyD,194.00,120.00
32,Spin the wheel,194.00,100.00
33,A Zgirouski,179.00,100.00
34,Matthias Ehlers,175.50,100.00
35,J Schusteritsch,174.00,100.00
36,P Sekinger,169.00,100.00
37,TropicalTilt,160.00,100.00
38,naturalnoob,157.50,100.00
39,D Zarifulin,157.00,100.00
40,Gabriel11111,157.00,100.00
41,TirTalAmn,156.00,
42,Shai_A,154.00,
43,Checazzofai,152.00,
44,J Laczkowski,140.00,
45,J Tacoronte,126.00,
46,ChenzeL,122.00,
47,livovil,120.00,
48,YimoZhong,119.00,
49,U Sidoranka,113.00,
50,gu_li,112.50,
