Rank,Nickname,Points,Prize
1,Pagenotfound4o4,739.00,750.00
2,SHIHKA777,722.00,580.00
3,PINK FLOYD,721.00,450.00
4,Owl Howell,702.00,350.00
5,G Kovari,629.00,270.00
6,Cnacu CoxpaHu,547.00,230.00
7,M Papiernik,503.00,210.00
8,Andrey Kuklin,372.00,190.00
9,saidooo,360.00,170.00
10,SirPauI,345.00,150.00
11,Dano Vloemans,331.00,140.00
12,HillSizeToHS,292.00,130.00
13,Pathetic Beluga,288.00,120.00
14,Angelo Krom,261.00,110.00
15,Gabor Burgony,256.00,100.00
16,ILoveYOuall,230.00,100.00
17,RIMV0RD,204.00,90.00
18,Matheus Souza,198.00,90.00
19,Eli Burrita,192.00,80.00
20,BasiniK,191.00,80.00
21,somehours,172.00,70.00
22,isoahti,168.00,70.00
23,Hantren,167.00,70.00
24,yukito0723,158.00,70.00
25,A Cvetkovic,145.00,60.00
26,R Gabdullin,142.00,60.00
27,sejedno900,133.00,60.00
28,Levente Szabo,131.00,50.00
29,NOOOWAY,127.00,50.00
30,Roman Duong,122.00,50.00
