Rank,Nickname,Points,Prize
1,EnjoyProcess,3563.00,350.00
2,sawyuer,2520.00,270.00
3,FearMeMate404,2302.00,210.00
4,Nightwish !,1950.50,170.00
5,giumas,1625.50,130.00
6,Slopertje,1623.50,100.00
7,Stevie Jazz,1464.00,80.00
8,MateyM47,1375.00,60.00
9,Marcelo Mereles,1324.00,50.00
10,pohyikol,1222.00,50.00
11,o0oo,1158.00,40.00
12,Armada__,1077.00,40.00
13,Barry1961,1061.00,30.00
14,SwitzerGrace,1044.50,30.00
15,salvator dali 7,1039.00,30.00
16,DoubleUWayne,1023.00,30.00
17,Shegol111,981.00,25.00
18,BogdanIonut,956.50,25.00
19,Antonymous,904.00,25.00
20,Easonowo,877.50,25.00
21,R Malakhov,787.00,25.00
22,yuyapoker,751.50,25.00
23,Dystopia7,719.00,25.00
24,POKER[JUSTICE]!,717.00,20.00
25,Rolo Aguillaume,716.00,20.00
26,lyndonlin777,705.00,20.00
27,pangxiong27,680.00,20.00
28,lubo brka,660.00,20.00
29,TheCamel,652.00,20.00
30,GGengar,652.00,20.00
31,SinisiMike,627.00,20.00
32,Wadisme,624.00,20.00
33,GOOSEDOG,620.00,20.00
34,Shai2okC,616.50,15.00
35,S Kaiba,602.00,15.00
36,Dreamyen,590.00,15.00
37,Gillardeau,569.00,15.00
38,JC Saavedra,566.00,15.00
39,IWILLKOYOU,559.00,15.00
40,Call Me Tincho,551.00,15.00
41,GGEZGG,539.00,15.00
42,Woodman1969,537.00,15.00
43,Vinicius C,535.00,15.00
44,Bisway_,527.00,15.00
45,Domboricrew,511.00,15.00
46,SoyBoy99,501.00,15.00
47,At1k,481.00,15.00
48,whyser4,475.00,15.00
49,Kakic,474.50,15.00
50,Nikolai D,465.00,15.00
51,moq66,461.00,15.00
52,StaaanTON,452.00,15.00
53,Grovsk,450.00,15.00
54,JusticeServed,441.00,15.00
55,surge17,427.00,15.00
56,yujiangjunchong,425.00,15.00
57,Libertad!,422.00,15.00
58,Jpoker Jim,420.00,15.00
59,Nankurunais_a,417.00,15.00
60,CheckBetKill,417.00,15.00
61,Dran1337,403.00,15.00
62,AKS2009,400.00,15.00
63,easyGameasyLife,395.00,15.00
64,Blackmelody,391.00,15.00
65,eladliverpool19,373.00,15.00
66,DaDaDen25,366.50,15.00
67,pilaram95,366.00,15.00
68,IwantMiIIioN,363.00,15.00
69,mikekal98,356.00,15.00
70,DhandoInvestor,349.00,15.00
71,FlexMode,336.00,10.00
72,Ilya Zhernosek,330.50,10.00
73,End of Summer,322.50,10.00
74,LudopatiaFree,315.00,10.00
75,JackOVO,314.00,10.00
76,ChrisDady,313.00,10.00
77,Luckyluke4PL,307.00,10.00
78,Lialko,300.00,10.00
79,MJQKA,300.00,10.00
80,0sisif0,299.00,10.00
81,I7EKAPb,296.00,10.00
82,kiga,286.00,10.00
83,PelosyStock,285.00,10.00
84,gxdragon,283.00,10.00
85,tOxic_toxiC,279.50,10.00
86,XiaoMing1220,277.00,10.00
87,DETET,276.00,10.00
88,dodouzi,273.00,10.00
89,DuncanAjdaho,252.00,10.00
90,danimal69420,251.00,10.00
91,Luzna_guma,250.00,10.00
92,3nd1,245.00,10.00
93,G Aleksanian,233.00,10.00
94,GinTOnick,232.00,10.00
95,dota2w,221.00,10.00
96,LGG888,221.00,10.00
97,CatETH,219.50,10.00
98,DIllian,217.00,10.00
99,Jomeiker,211.00,10.00
100,RRazu,209.00,10.00
101,steadybombibi,208.50,10.00
102,WannaParties,208.00,10.00
103,DobbyNoBluffea,204.00,10.00
104,Big Ange,200.00,10.00
105,gamble1688,199.00,10.00
106,LadyShippo,198.00,10.00
107,ionutMSE,198.00,10.00
108,MKPOTR_,196.00,10.00
109,2_50[yUnoFeliz],196.00,10.00
110,samliucong,193.00,10.00
111,jokershayu,189.00,
112,Hyperventilatin,189.00,
113,laohu6326,187.50,
114,evCome evGo,186.00,
115,shtrfgb,185.00,
116,de_Dakwerker,183.00,
117,LoumTchaouna20,183.00,
118,JackpotBee,181.00,
119,lujia,179.50,
120,seapanda,179.00,
121,TTR164030441,179.00,
122,rd8121,177.50,
123,loser922,177.00,
124,BeauGosse55,176.00,
125,Kennyccw,175.50,
126,TopG-AndrewT,175.00,
127,qaz00700plm,174.00,
128,Sofrosina,171.00,
129,Sandrik0909,167.00,
130,Goghes,167.00,
