Rank,Nickname,Points,Prize
1,Matjaz Vogrinec,1265.50,1400.00
2,J Tacoronte,1121.00,800.00
3,Zeljko Tokic,1040.00,500.00
4,Pedro Toledo,748.00,380.00
5,Afouteza,594.50,320.00
6,I MP I,549.00,300.00
7,KopjeKoffie,539.00,280.00
8,Niv Heled,534.00,280.00
9,N Evdokimov,464.00,260.00
10,ascetic15,441.00,240.00
11,PiscoSour,421.50,220.00
12,Michael Weiss,407.00,220.00
13,ThugPolk,387.00,200.00
14,D Kaladjurdjevic,381.00,200.00
15,Scott Corbett,375.50,180.00
16,TropicalTilt,363.00,180.00
17,N Dobrachev,344.00,180.00
18,Gooodcards,339.50,160.00
19,StitCx,317.00,160.00
20,Cameron Couch,298.00,160.00
21,Gergo Zsiros,243.00,160.00
22,Roeland Peeks,227.00,140.00
23,Ben Raven,218.50,140.00
24,P Sekinger,214.00,140.00
25,Matthias Ehlers,210.50,140.00
26,goeasyonmeplzty,210.00,140.00
27,Boris Premovic,203.00,140.00
28,VietJetAir,189.50,120.00
29,G Kovari,185.00,120.00
30,CccXxx111,181.00,120.00
31,Agustin Coelli,179.00,120.00
32,Zoltan Vrancsik,178.00,100.00
33,A Cvetkovic,177.00,100.00
34,Rodrigo Paredes,169.50,100.00
35,E Monari,164.00,100.00
36,AAAMMMOR,161.00,100.00
37,SHEEZY,153.00,100.00
38,onetim3p1z,150.00,100.00
39,A Zgirouski,149.00,100.00
40,Nyuli Tibor,145.00,100.00
