Rank,Nickname,Points,Prize
1,alwaysnats7,44043.00,30.00
2,Fish isildur,38854.00,25.00
3,Konetblizok,37336.00,21.00
4,saha3746,36903.00,21.00
5,Liamjames,35922.00,17.00
6,Galtran,34865.00,17.00
7,ycbtr,33653.00,13.00
8,lkhjstcvb,27390.00,13.00
9,simayu,27374.00,10.00
10,fols203,26905.00,10.00
11,ThisNutss,25571.00,7.00
12,Fedor_Gar,23453.00,5.00
13,jingjing520,23252.00,5.00
14,haiying,21954.00,5.00
15,baanger,21243.00,5.00
16,Thinh 023,21047.00,4.50
17,makaronii,20847.00,4.50
18,Seductiveshadow,20461.00,4.00
19,Snash1777,20395.00,4.00
20,Dadzaii,20279.00,4.00
21,kolea,20161.00,3.50
22,Lesvit1,20101.00,3.50
23,puankare,19853.00,3.50
24,88kk55,19734.00,3.50
25,JustOneTime!,19690.00,3.00
26,Sleep_Tight94,19011.00,3.00
27,Adrian!C,18643.00,3.00
28,wealen,18344.00,3.00
29,KittyCrusher,18289.00,3.00
30,Paparazzl,18204.00,2.50
31,nimitawa,17180.00,2.50
32,fishhunter5,16696.00,2.50
33,PHASHA,16250.00,2.50
34,ZZZK17,15888.00,2.50
35,SoyBeGaard,15861.00,2.50
36,RomanV,15737.00,2.00
37,A Rentgen,15406.00,2.00
38,Sangre _Yoven,15147.00,2.00
39,Caoooo,14931.00,2.00
40,StaffOfMoses,14679.00,2.00
41,kentonbb,14672.00,2.00
42,YAYAYEKOKOJAMBO,14590.00,2.00
43,Sora 2,14551.00,2.00
44,MicyEzy,14183.00,2.00
45,ugrenyovo,14003.00,2.00
46,Mazzilla_87,13955.00,2.00
47,Grrrrry,13772.00,2.00
48,xtocb,13696.00,2.00
49,airberun_gg,13647.00,2.00
50,Perchugan,13581.00,2.00
51,Eduard3812,13343.00,2.00
52,portiguera,13327.00,2.00
53,prohibit,13318.00,2.00
54,DedNV,13304.00,2.00
55,NetAgent1,13232.00,2.00
56,VITO RONY,13174.00,2.00
57,KSanych,13139.00,2.00
58,CNdameng,13112.00,2.00
59,pocketjames,12951.00,2.00
60,dorrc,12849.00,2.00
61,MrYippeeKiYay,12823.00,1.80
62,LinusWho,12679.00,1.80
63,meps16,12663.00,1.80
64,Fake Fish,12592.00,1.80
65,Overdose11,12518.00,1.80
66,KoalaCarp,12410.00,1.80
67,mimige666,12343.00,1.80
68,Vvhunter,12281.00,1.80
69,TWGTO,12273.00,1.80
70,James Clark R,12170.00,1.80
71,puteez,12094.00,1.50
72,112296R,12078.00,1.50
73,AlLaV_05,12002.00,1.50
74,dengolover,11937.00,1.50
75,Asthma88,11915.00,1.50
76,cfb123456,11863.00,1.50
77,S_Manchini,11834.00,1.50
78,sweetaon,11818.00,1.50
79,pohdima,11801.00,1.50
80,Q5050,11786.00,1.50
81,DMaRs1111,11634.00,1.40
82,Bakurov,11602.00,1.40
83,PUSHistik,11595.00,1.40
84,guratp,11414.00,1.40
85,Paullus,11335.00,1.40
86,Che crazy,11310.00,1.40
87,AppIe tree,11283.00,1.40
88,Gamayun,11246.00,1.40
89,mike-9,11207.00,1.40
90,bashr,11075.00,1.40
91,Ilyas K,11052.00,1.40
92,rdxo,10975.00,1.40
93,Rocio Palermo,10965.00,1.40
94,laozibukeaima,10887.00,1.40
95,9527AL,10707.00,1.40
96,b1gsl1ck_poker,10681.00,1.40
97,richdearler,10607.00,1.40
98,APTKY3,10587.00,1.40
99,gunsandglory,10562.00,1.40
100,KLVEN,10528.00,1.40
101,star z,10445.00,1.20
102,KosVik777,10403.00,1.20
103,PolkeNL,10394.00,1.20
104,btblktr,10368.00,1.20
105,ele mesmo,10158.00,1.20
106,Suckylucky,10104.00,1.20
107,Mchis,10002.00,1.20
108,mary_htj,9781.00,1.20
109,D1GG,9711.00,1.20
110,Lnowme,9644.00,1.20
111,Necromancy,9589.00,1.20
112,LarryOnTheMoon,9559.00,1.20
113,Lucas Phan,9515.00,1.20
114,DaTu,9460.00,1.20
115,ericdun,9442.00,1.20
116,MatuzapokerBR,9413.00,1.20
117,jin hui,9398.00,1.20
118,chriszz0,9371.00,1.20
119,sempreeonline,9337.00,1.20
120,HanzGab1,9317.00,1.20
121,JeffPoker99,9284.00,1.10
122,7phoenix7,9257.00,1.10
123,O_magno,9253.00,1.10
124,TonyClifton28,9229.00,1.10
125,Det0w,9115.00,1.10
126,SupeRFisH1992,8988.00,1.10
127,mariman99,8955.00,1.10
128,Jsatoooo,8875.00,1.10
129,buenoventura,8862.00,1.10
130,SasuCajbeC,8860.00,1.10
131,mxdu,8852.00,1.10
132,965408065,8753.00,1.10
133,PurrfectBluff,8738.00,1.10
134,miracle_7787,8715.00,1.10
135,Svippp,8684.00,1.10
136,FishProMaX_999,8682.00,1.10
137,penguinluck,8644.00,1.10
138,YUJOTERCO27,8643.00,1.10
139,hank964,8562.00,1.10
140,asgron,8515.00,1.10
141,99peke,8469.00,1.00
142,AgroVovan,8445.00,1.00
143,Khokage,8394.00,1.00
144,noMoreBads,8392.00,1.00
145,eddepkr,8355.00,1.00
146,Deficento,8327.00,1.00
147,deucewayne,8123.00,1.00
148,wlsrnjs123,8097.00,1.00
149,ag3nt911,8040.00,1.00
150,TerenceDrill,8031.00,1.00
151,chenyipin2026,8016.00,0.90
152,kabishou,7987.00,0.90
153,OSHO WIN,7833.00,0.90
154,8iMiGH7Y8LUCK8,7802.00,0.90
155,allinnotnutz,7792.00,0.90
156,TrueteIIer,7788.00,0.90
157,bigfish31,7783.00,0.90
158,AeaoE,7737.00,0.90
159,Master2055,7722.00,0.90
160,ForFun85,7683.00,0.90
161,SemillaStelar1,7661.00,0.90
162,pokerlvrr,7631.00,0.90
163,He_Opu_Ha_MEH9,7622.00,0.90
164,KostromaReg44,7617.00,0.90
165,Jason8444,7598.00,0.90
166,BMZPOKER,7544.00,0.90
167,lmperfectionist,7517.00,0.90
168,gglina,7511.00,0.90
169,ATAMAN 13,7489.00,0.90
170,Medowar,7449.00,0.90
171,easy_money999,7442.00,0.80
172,huakaideshihou,7415.00,0.80
173,Faker952712,7405.00,0.80
174,Smile Tr,7392.00,0.80
175,martindinenno,7353.00,0.80
176,Louisenbairn,7310.00,0.80
177,LUCKYSOOIN,7308.00,0.80
178,sleepyseal,7294.00,0.80
179,Do 4Love,7285.00,0.80
180,Unfairrr,7239.00,0.80
181,XxTOMMY2020xX,7235.00,0.80
182,Scarlet,7234.00,0.80
183,SKTWFTX,7212.00,0.80
184,dmitriy5897,7199.00,0.80
185,j1aCenN,7177.00,0.80
186,JUEGAJR17,7175.00,0.80
187,proud Herbert,7143.00,0.80
188,3aHocI_KapuSTu,7132.00,0.80
189,bangkk,7129.00,0.80
190,StoicMind7z7,7124.00,0.80
191,xx_xxo,7122.00,0.70
192,teletron1x,7112.00,0.70
193,Andriy Kostyuk,7110.00,0.70
194,GGslaver,7077.00,0.70
195,Equlit,7068.00,0.70
196,hetaolin,7064.00,0.70
197,Shershah05,7050.00,0.70
198,eighth,7025.00,0.70
199,ALL TISTA,7010.00,0.70
200,zibulla,7003.00,0.70
201,1Sauron,6990.00,0.70
202,el-samurai,6978.00,0.70
203,bad_russian36,6966.00,0.70
204,ZiMMERTH,6916.00,0.70
205,Makiba,6722.00,0.70
206,DavidSlush,6712.00,0.70
207,f3ng shui,6708.00,0.70
208,dimas1156,6616.00,0.70
209,Pipadios,6557.00,0.70
210,SUandtakemoney,6542.00,0.70
211,Greenik0,6540.00,0.70
212,Selectfps,6529.00,0.70
213,CowBoyIS,6514.00,0.70
214,S[U]PERMAN,6509.00,0.70
215,Gassmed,6485.00,0.70
216,Par1sH1lton,6474.00,0.70
217,Chickenteriaky,6473.00,0.70
218,Wolffe,6447.00,0.70
219,Zabol13,6432.00,0.70
220,wQQt,6426.00,0.70
221,NL2Pro,6373.00,0.70
222,Ahafonod,6343.00,0.70
223,HaloNightm,6309.00,0.70
224,no@ri,6279.00,0.70
225,laozi-,6272.00,0.70
226,DosMil26,6265.00,0.70
227,Flash17,6251.00,0.70
228,BolshoyPush,6222.00,0.70
229,ahzhong,6222.00,0.70
230,OoPai4ie,6218.00,0.70
231,Now_,6215.00,0.60
232,GOR371,6185.00,0.60
233,my15,6126.00,0.60
234,KKisass,6101.00,0.60
235,SEBAS_REBOLLO,6087.00,0.60
236,mitobe,6074.00,0.60
237,Guest777,6057.00,0.60
238,StresszPingvin,6056.00,0.60
239,huanggg,6027.00,0.60
240,kkspacc,6009.00,0.60
241,Qhx10,6009.00,0.60
242,anti gto,5987.00,0.60
243,veldzk,5978.00,0.60
244,WeddingCake,5976.00,0.60
245,Tim Habay,5962.00,0.60
246,awkrijon,5954.00,0.60
247,The Rainmaker,5953.00,0.60
248,loverlyyybear,5941.00,0.60
249,SHADOW1270,5931.00,0.60
250,Thierry2026,5921.00,0.60
251,mariupolberlin,5914.00,0.60
252,Andryxa_M16,5906.00,0.60
253,Alena K-a___13,5904.00,0.60
254,Ahille22,5902.00,0.60
255,P9980-7665,5889.00,0.60
256,Misterjizzz,5873.00,0.60
257,simple_clever,5849.00,0.60
258,radamer,5815.00,0.60
259,Jagi,5807.00,0.60
260,Xtasis,5805.00,0.60
261,tumbler11,5803.00,0.60
262,MARO86,5794.00,0.60
263,V Shumilo,5791.00,0.60
264,caxep,5755.00,0.60
265,henrynguyen4365,5751.00,0.60
266,nionioscyp,5709.00,0.60
267,Kriksos75,5692.00,0.60
268,JuanQui,5673.00,0.60
269,lll1112,5666.00,0.60
270,4King4,5660.00,0.60
271,Gleb P,5653.00,0.60
272,DonationsDesk,5647.00,0.60
273,Valqua,5642.00,0.60
274,Cameloves,5620.00,0.60
275,nevergiveupokok,5617.00,0.60
276,Jacub,5592.00,0.60
277,Donate_Here,5546.00,0.60
278,Pokerok fan No1,5518.00,0.60
279,AS MODEUS,5518.00,0.60
280,TeeNoiX,5513.00,0.60
281,Ury_Gb,5508.00,0.60
282,Jhoker,5507.00,0.60
283,1231213xsd,5506.00,0.60
284,blinkmefx,5494.00,0.60
285,4nonymous,5492.00,0.60
286,Term1kid,5486.00,0.60
287,Roman Koshelev,5485.00,0.60
288,freestyle123,5474.00,0.60
289,Teddis,5471.00,0.60
290,romanioli,5425.00,0.60
291,Julian Medina,5420.00,0.60
292,fatshallow,5408.00,0.60
293,ralfejs,5355.00,0.60
294,Shuurgan_D,5347.00,0.60
295,Mxrich,5312.00,0.60
296,Andypav,5293.00,0.60
297,shadro,5258.00,0.60
298,0bval,5251.00,0.60
299,liaochang,5229.00,0.60
300,PrettyGreen,5223.00,0.60
301,Bez_gryazi,5215.00,0.60
302,Peakbagger,5207.00,0.60
303,G-yhc,5207.00,0.60
304,PhillipBrooks,5205.00,0.60
305,Rex Stone,5203.00,0.60
306,mosster,5200.00,0.60
307,P8539-0837,5181.00,0.60
308,lay222_,5172.00,0.60
309,don_energo,5149.00,0.60
310,paomawin,5143.00,0.60
311,silly_goose,5131.00,0.60
312,SleepyRaccoon,5116.00,0.60
313,Zukone01,5080.00,0.60
314,kislisin,5077.00,0.60
315,CHI@@@,5067.00,0.60
316,Sep188,5031.00,0.60
317,AnimaI,5019.00,0.60
318,SexyTanya69,5001.00,0.60
319,Gotzira111,4983.00,0.60
320,leonpp33,4978.00,0.60
321,horce,4973.00,0.60
322,Bowolf21,4970.00,0.60
323,MortemBabylon,4941.00,0.60
324,zhouhuilaopo,4927.00,0.60
325,Rigbone9,4922.00,0.60
326,420jackson420,4919.00,0.60
327,yuli poker,4915.00,0.60
328,kzlvrmn,4913.00,0.60
329,nicoblaer,4906.00,0.60
330,corgiderp,4904.00,0.60
331,rebuildbysummer,4897.00,0.60
332,winter_is_comin,4896.00,0.60
333,P1717-4440,4874.00,0.60
334,Alemba,4865.00,0.60
335,N0m@d,4861.00,0.60
336,la_lotto,4857.00,0.60
337,Leplergealo,4839.00,0.60
338,Nikkfurie,4813.00,0.60
339,NaoSouNinguem,4799.00,0.60
340,Kicreb,4795.00,0.60
341,Eucruz,4788.00,0.60
342,Vavan_NL,4780.00,0.60
343,riGGed_vs_YOU,4772.00,0.60
344,FrozenHeart,4771.00,0.60
345,iffalconaa,4767.00,0.60
346,GGLazarov,4760.00,0.60
347,ILooveMyDogss,4760.00,0.60
348,Reg70,4757.00,0.60
349,P7099-4508,4750.00,0.60
350,nztone_1,4733.00,0.60
351,SURTIKCHEK,4729.00,0.60
352,NoBlocker,4727.00,0.60
353,HummingbirdY,4724.00,0.60
354,Shneyder10,4722.00,0.60
355,morin1221,4718.00,0.60
356,JonyTascher,4713.00,0.60
357,Engel17000,4706.00,0.60
358,Freejape,4692.00,0.60
359,OliTheGoalie,4683.00,0.60
360,CH-YS,4660.00,0.60
361,nunq,4655.00,0.60
362,Blue_cat1,4652.00,0.60
363,SinKarma1979,4647.00,0.60
364,nurpix,4640.00,0.60
365,3BOH,4624.00,0.60
366,weballUntil10k,4619.00,0.60
367,Jedi1983,4616.00,0.60
368,mongol8,4603.00,0.60
369,johndevinn,4602.00,0.60
370,ValarM0RGHULIS,4598.00,0.60
371,Lucky Lucky Guy,4594.00,0.60
372,1Richmond,4593.00,0.60
373,Pocketpilfer,4590.00,0.60
374,SuperN0VAElite,4588.00,0.60
375,GARE3A,4573.00,0.60
376,Wild Duck,4569.00,0.60
377,Egglet,4560.00,0.60
378,kenny19901006,4558.00,0.60
379,Chielos,4557.00,0.60
380,saml22,4554.00,0.60
381,Fold4PublicGood,4548.00,0.60
382,bubreboy,4547.00,0.60
383,peterking1,4540.00,0.60
384,MaksikBaksik,4534.00,0.60
385,Nailetd,4528.00,0.60
386,BAXITATANAI@,4522.00,0.60
387,Grek666,4505.00,0.60
388,Sasik,4499.00,0.60
389,sdplayer,4480.00,0.60
390,mutedo,4456.00,0.60
391,maksim577,4443.00,0.60
392,Kellyea,4440.00,0.60
393,sorte1,4432.00,0.60
394,lps111,4428.00,0.60
395,Otb_redbaron2,4416.00,0.60
396,flyfly,4415.00,0.60
397,DerHasl,4412.00,0.60
398,AdrianSpatariu,4409.00,0.60
399,kivitek,4393.00,0.60
400,ABCDaaaaa,4386.00,0.60
401,xrwoxin,4384.00,
402,iamjericho,4366.00,
403,JuniorJrBRA,4345.00,
404,Imbero,4337.00,
405,Mike115Li,4336.00,
406,mishyak,4326.00,
407,legko66,4304.00,
408,lxlHEHEDA,4302.00,
409,D0n3,4291.00,
410,Mabe136,4288.00,
