Rank,Nickname,Points,Prize
1,Dudubab,2537.00,25.00
2,qclxg,2424.00,21.00
3,RAGE-,2365.00,18.00
4,MonsterPlanet,2335.50,15.00
5,Happymesz21,2315.00,13.00
6,ELoHiM36,1937.50,11.00
7,any[2]cards,1792.00,9.00
8,DeepTrain,1656.00,8.00
9,big loozerrr,1364.00,7.00
10,qihang,1310.00,6.00
11,g0316,1306.00,5.00
12,Bsderikof,1259.50,4.50
13,Tifani,1114.50,4.00
14,Robot001,1097.50,3.50
15,DrewThePot,1032.00,3.50
16,EVGENY1104,997.00,3.00
17,sky1er,970.00,3.00
18,Zhu-lik,948.00,2.50
19,BIG-BIG-luck,926.00,2.50
20,Andrushechka777,892.00,2.50
21,giangtranml,891.00,2.50
22,EvGeniy01,889.00,2.50
23,11MAWER11,870.00,2.00
24,zafksm,814.00,2.00
25,K Krestoff,803.00,2.00
26,ArtsadA,798.00,1.80
27,Gin6gg,744.00,1.80
28,99JIUJIU,741.50,1.80
29,Boltazar,741.00,1.60
30,Hakuna Matata!!,737.00,1.60
31,skvmsdkvmfdk,736.50,1.60
32,Azilya93,717.00,1.40
33,zyt668899,716.50,1.40
34,sldexz,710.00,1.40
35,Himalaya777,709.50,1.40
36,ZloyMob,656.00,1.40
37,liangyuxing,654.50,1.20
38,mrmorec,651.50,1.20
39,EYULAILE,628.00,1.20
40,ShitAgain,616.00,1.20
41,huangcai,611.00,1.00
42,Kadiee,605.00,1.00
43,Remus Roncov,599.00,1.00
44,timliu1988,588.00,1.00
45,fafaalltime,583.00,1.00
46,MING LONG,571.00,1.00
47,YUEMING2026,566.00,1.00
48,dragon7189a,558.50,1.00
49,ChickenBoyYy,555.50,1.00
50,DavidGianG,550.50,1.00
51,rosco_stacks,542.00,0.80
52,AKHMAT SILA,541.00,0.80
53,Leo-2046,534.00,0.80
54,luck2088,527.00,0.80
55,66JJ,527.00,0.80
56,BluffersGame,523.00,0.80
57,en41nflames,518.00,0.80
58,lex1221,500.00,0.80
59,TRIETTRI,498.00,0.80
60,Assassin256,495.00,0.80
61,LaLagrima,485.50,0.60
62,LDL369,480.00,0.60
63,eoright119,479.00,0.60
64,hhgdts,477.50,0.60
65,Jerry99,475.00,0.60
66,Yuli0202,472.00,0.60
67,sning,472.00,0.60
68,xc2026,468.00,0.60
69,Dorinel37,462.50,0.60
70,FoldShaman,461.00,0.60
71,vivakorsar,460.00,0.60
72,five777,458.00,0.60
73,betcheckmuckok,451.00,0.60
74,alligatore19,441.00,0.60
75,Renjith99,436.00,0.60
76,avramia1,435.50,0.60
77,daowater,435.00,0.60
78,candybox,431.50,0.60
79,woshizd,426.50,0.60
80,Capacitor,423.00,0.60
81,Pizzas al 2x1,423.00,0.40
82,Chinchopa1613,420.00,0.40
83,Aleks255,417.00,0.40
84,6ixth Man,413.50,0.40
85,zhengwendan,413.00,0.40
86,st604,408.00,0.40
87,Yoton Yo,405.00,0.40
88,psbrets,405.00,0.40
89,FiLTHy RICH,405.00,0.40
90,starsisbetter,387.00,0.40
91,xiaogoupi1,377.50,0.40
92,Protein_,377.00,0.40
93,Leo379126,372.00,0.40
94,m@cter,369.00,0.40
95,GGHAODA,368.00,0.40
96,Robbi66,357.00,0.40
97,Antirius,356.00,0.40
98,gjgfv,354.50,0.40
99,273ksSCM@@2026,353.00,0.40
100,Curt_ice24,350.50,0.40
101,hodlmoar,349.00,0.30
102,narcant,348.00,0.30
103,Rope is tied,347.00,0.30
104,Kizelgur,342.00,0.30
105,luckystar156,342.00,0.30
106,Trendelka,341.00,0.30
107,littlebubu666,335.00,0.30
108,tatan22,333.00,0.30
109,AceTJ,329.00,0.30
110,LuckyMieMie,326.50,0.30
111,Scarlet,326.00,0.30
112,Pokera Estro,324.00,0.30
113,BMW2FAST4YOU,319.00,0.30
114,O--KrakeN--O,319.00,0.30
115,Nicharie,318.00,0.30
116,Deandz,318.00,0.30
117,HXL2378,317.00,0.30
118,778210092627,317.00,0.30
119,sm0ker5,315.00,0.30
120,mauchien92,314.50,0.30
121,B_A_N_K_I_R,310.50,0.20
122,CrBr3,309.50,0.20
123,Antiamuny,308.50,0.20
124,Andytt1986,308.00,0.20
125,im_ahead,304.00,0.20
126,fengyu2077,303.00,0.20
127,Veganit,301.00,0.20
128,CROWFLOW,300.00,0.20
129,Evgeniy Kras,299.00,0.20
130,ProF1Boy,297.00,0.20
131,Kiedis,292.00,0.20
132,hunkoufanchi,292.00,0.20
133,Tequilajazzz,288.50,0.20
134,allin990,286.50,0.20
135,hello1432,286.00,0.20
136,syttj,283.50,0.20
137,MrMonking,283.00,0.20
138,Wosess,283.00,0.20
139,Motold,282.00,0.20
140,zasuvac,281.00,0.20
141,71Maxxx71,281.00,0.20
142,alejandrofabris,280.50,0.20
143,5bet_all_in,280.00,0.20
144,kingcan,278.00,0.20
145,El-Magico,277.50,0.20
146,Provocator[M],277.00,0.20
147,xia905,277.00,0.20
148,Van4ester,272.00,0.20
149,Mont-Abarnak,272.00,0.20
150,viktor998,269.00,0.20
