Rank,Nickname,Points,Prize
1,hepingb,41132.00,400.00
2,nottoday23,29190.00,320.00
3,Caio Pessagno,28200.00,260.00
4,Loosepls,27626.00,220.00
5,Scern3,27477.00,200.00
6,onionsalad,27260.00,180.00
7,TvP-,26825.00,160.00
8,A Selimhanov,26268.00,160.00
9,kapitoshka,18482.00,140.00
10,3button,17754.00,140.00
11,noodddllle,17261.00,120.00
12,Melodymelomelo!,16543.00,100.00
13,kei2000,15609.00,80.00
14,wakutin0220k,15244.00,80.00
15,Marinchan,15110.00,60.00
16,yuning777,14885.00,60.00
17,OPPENHE1MER!,14478.00,60.00
18,spawei,13868.00,60.00
19,Just0NEtime!,13679.00,50.00
20,1010gosu,13675.00,50.00
21,addypoker1999,13537.00,50.00
22,GtoNerd2026,13488.00,50.00
23,tinatt,12666.00,50.00
24,ProtectKing,12521.00,50.00
25,LaishenTon,11942.00,50.00
26,Jiangpoker,11879.00,50.00
27,GTOAPPrentice,11859.00,50.00
28,Acfrif,11774.00,50.00
29,wangzhel,11660.00,50.00
30,De Capibara,11556.00,50.00
31,yanemo,11359.00,40.00
32,feibro888,11238.00,40.00
33,Te88er4ct,10966.00,40.00
34,SonnyHeise,10812.00,40.00
35,ki19,10740.00,40.00
36,ThreeBetKing105,10270.00,40.00
37,Destiny_HY,9929.00,40.00
38,YAOCHEN0808,9856.00,40.00
39,dkwmeod,9794.00,40.00
40,goodluck-gg,9771.00,40.00
41,Exodos,9529.00,40.00
42,sthuke,9297.00,40.00
43,Fear Inoculum,9289.00,40.00
44,Mchyuk,9167.00,40.00
45,Naked sun,9034.00,40.00
46,karickll,8949.00,40.00
47,PolskiPech,8947.00,40.00
48,JC_0127,8940.00,40.00
49,A2ZIT,8936.00,40.00
50,Fissss,8832.00,40.00
51,player2707,8792.00,40.00
52,CrushMinder6,8574.00,40.00
53,taeppang,8457.00,40.00
54,successus247,8383.00,40.00
55,vetel,8326.00,40.00
56,diaobin946b,8239.00,40.00
57,Stuntkabouter,8161.00,40.00
58,Marseille turn,8145.00,40.00
59,gouptt,8144.00,40.00
60,hi1lpoker,8072.00,40.00
61,FreeSpiirit,7627.00,30.00
62,o0oo,7560.00,30.00
63,wenh8888,7466.00,30.00
64,LukasTseng,7458.00,30.00
65,Greed Island,7399.00,30.00
66,cantgopro,7383.00,30.00
67,San Miguel Arc,7378.00,30.00
68,P H O N Y O,7361.00,30.00
69,P_Pokerr,7201.00,30.00
70,lpckw,7157.00,30.00
71,Undisputed!,7073.00,30.00
72,Chrysalis,7016.00,30.00
73,Ruozhi2017,6987.00,30.00
74,Minimalistic,6970.00,30.00
75,Dedyla,6925.00,30.00
76,Airwick86,6895.00,30.00
77,Jave1in,6801.00,30.00
78,wummmm,6781.00,30.00
79,JetTalonnn,6755.00,30.00
80,sky--,6754.00,30.00
81,messica,6722.00,30.00
82,Wonderk1d,6705.00,30.00
83,Anabasis,6680.00,30.00
84,vasubansal15,6596.00,30.00
85,WTD6702,6415.00,30.00
86,mobius16,6414.00,30.00
87,HiJustForFun,6396.00,30.00
88,D Duberstein,6367.00,30.00
89,Y0rkshire,6333.00,30.00
90,beyond_err,6280.00,30.00
91,GTOvsGTA,6244.00,30.00
92,SquirtleBae,6185.00,30.00
93,Hideonbush!,6166.00,30.00
94,Kabens,6118.00,30.00
95,Audaxis,6100.00,30.00
96,PSYXRAIMOS_gto,6055.00,30.00
97,GilesWang,6017.00,30.00
98,Garimlo,6014.00,30.00
99,The_Christ,6003.00,30.00
100,XunXianCBD,5991.00,30.00
101,mumu2026,5983.00,30.00
102,NVMkk,5962.00,30.00
103,pinochart,5942.00,30.00
104,jennt,5911.00,30.00
105,DOOMSWITCHER,5892.00,30.00
106,Kokiri,5871.00,30.00
107,Luckyzo3,5828.00,30.00
108,haraldw89,5822.00,30.00
109,CaptainCrook,5774.00,30.00
110,ruguowo,5762.00,30.00
111,anyi2026,5740.00,30.00
112,Stoffer,5727.00,30.00
113,P3726-2075,5655.00,30.00
114,Kalin1024,5647.00,30.00
115,Im not Korean,5627.00,30.00
116,GG Godnatt,5612.00,30.00
117,Davide Crenna,5551.00,30.00
118,xiaoyov5,5471.00,30.00
119,xiaohsuan777,5426.00,30.00
120,Nabu Na_id,5423.00,30.00
121,aniccAAnicca,5406.00,30.00
122,skyerl,5400.00,30.00
123,valuesystem,5396.00,30.00
124,MAX_GG,5386.00,30.00
125,xdks2510,5370.00,30.00
126,AKMUSTBE,5360.00,30.00
127,bai_zhi,5355.00,30.00
128,fkgto,5342.00,30.00
129,Ron Sw@nson,5334.00,30.00
130,Ailyran Lisboa,5316.00,30.00
131,kapblchnow,5309.00,30.00
132,gounvren,5294.00,30.00
133,Njord777,5293.00,30.00
134,krizhiki voloki,5292.00,30.00
135,inAAni,5289.00,30.00
136,tlhk,5268.00,30.00
137,MiloLuna,5247.00,30.00
138,arrow40,5244.00,30.00
139,S Nikitin,5230.00,30.00
140,AAoffsd,5189.00,30.00
