Rank,Nickname,Points,Prize
1,And then you,5415.50,150.00
2,DCB1234,5293.00,120.00
3,Smeargle,4160.50,100.00
4,MZ998,4105.00,85.00
5,ALLPC,3858.50,70.00
6,goodriver111,3297.00,55.00
7,ragerB,3155.50,45.00
8,MikaPaasonen,3072.00,35.00
9,A-BAO,2659.00,30.00
10,yayalailo,2500.50,25.00
11,derxiahei,2360.00,25.00
12,OcuIus Tertius,2225.00,20.00
13,ArthurCorda,2103.00,20.00
14,KOORA3,2084.00,20.00
15,rocKoK,1998.00,18.00
16,Liberata388,1988.00,18.00
17,KamiennaWyspa,1984.00,16.00
18,Compostela,1927.00,16.00
19,dalepalmer,1878.00,15.00
20,Monellerma,1806.50,14.00
21,ConkeyDong,1797.50,13.00
22,Javelove,1796.00,13.00
23,PKWiz,1767.00,12.00
24,JogaBonito11,1690.00,12.00
25,StrongerRicher,1685.50,11.00
26,000982@,1680.00,11.00
27,DOHK1XOT,1671.00,11.00
28,SpravaMyasoBlt,1649.00,10.00
29,DWsnoiL,1624.50,10.00
30,Perro Dinero,1594.50,10.00
31,DeepAntE,1569.00,9.00
32,V9527V,1509.00,9.00
33,BaddTeddy,1499.00,9.00
34,SBSTNBOCCO,1455.00,8.00
35,FluffyLamb,1442.00,8.00
36,GGnewbeee,1386.50,8.00
37,Navuhodonosr,1321.00,8.00
38,Maxplan,1225.00,7.00
39,DiWangJing,1214.00,7.00
40,GG Xu Hui,1212.00,7.00
41,Shen Anisiia,1161.00,6.00
42,Hugo de Groot,1119.00,6.00
43,Chan Chu,1113.00,6.00
44,PacPacN1,1068.00,6.00
45,taikul,1066.00,6.00
46,Zumbazippo,1063.00,6.00
47,dysonman89,1050.00,6.00
48,jaytan,1049.00,6.00
49,GilesWang,1043.00,6.00
50,ITACHI_8,1035.00,6.00
51,axis7,1030.00,5.00
52,KobraKGY,1005.00,5.00
53,FidelCashPro,982.00,5.00
54,amor-fati,966.00,5.00
55,zaiyuan1,962.00,5.00
56,Alan Watts,958.00,5.00
57,KoosWerkloos,957.00,5.00
58,Quebracho_EV,949.00,5.00
59,SeatFive,915.00,5.00
60,Li Xiao,904.50,5.00
