Rank,Nickname,Points,Prize
1,Maho211,3068.50,25.00
2,piji17,2737.00,21.00
3,timliu1988,2542.50,18.00
4,RAGE-,2450.50,15.00
5,dashjkg,2102.00,13.00
6,jiahua-Lv,1417.00,11.00
7,Unsurpassed,1365.00,9.00
8,EvGeniy01,1307.00,8.00
9,MARUSENbKAAA,1210.50,7.00
10,eoright119,1141.00,6.00
11,Mr @,1132.00,5.00
12,2 time,1120.50,4.50
13,Monte Cristo 90,1058.00,4.00
14,zafksm,1039.00,3.50
15,wfc8400,1034.50,3.50
16,liangyuxing,978.50,3.00
17,babeeer,976.00,3.00
18,ShaBi-GG,958.00,2.50
19,skvmsdkvmfdk,930.00,2.50
20,jimobanzhiyan,900.50,2.50
21,Orias,872.00,2.50
22,Aglbby,853.50,2.50
23,xiaogoupi1,853.00,2.00
24,Forlove-918,835.50,2.00
25,st604,829.50,2.00
26,alvlku,812.00,1.80
27,273ksSCM@@2026,811.50,1.80
28,Bali2020,806.00,1.80
29,LEILA0225,801.50,1.60
30,LovGZW,797.00,1.60
31,Elziki,787.00,1.60
32,Tequilajazzz,781.00,1.40
33,zxc28709277,778.50,1.40
34,Gin6gg,773.00,1.40
35,Myrunbetter,772.50,1.40
36,mumvic,758.50,1.40
37,AKHMAT SILA,755.00,1.20
38,fafaalltime,726.00,1.20
39,SidneyCrosby,721.00,1.20
40,KingJackiro,713.00,1.20
41,EVGENY1104,692.00,1.00
42,Rgon,679.00,1.00
43,Boltazar,674.00,1.00
44,shuishangp886,672.00,1.00
45,99JIUJIU,669.00,1.00
46,DrewThePot,664.00,1.00
47,Kadiee,662.50,1.00
48,ThePrindiMaker,661.00,1.00
49,Santa14,658.50,1.00
50,ChickenBoyYy,651.00,1.00
51,Soldier9,635.00,0.80
52,Kiedis,625.50,0.80
53,sldexz,623.00,0.80
54,DavidGianG,622.00,0.80
55,yes yes nooo,610.00,0.80
56,Shportk0,603.50,0.80
57,JoePuke,603.50,0.80
58,DeepTrain,595.00,0.80
59,srngd,590.00,0.80
60,Andrushechka777,589.00,0.80
61,Shem111,588.50,0.60
62,allin_brother,579.00,0.60
63,zyt668899,578.50,0.60
64,Brashkababashka,578.00,0.60
65,narcant,578.00,0.60
66,KuberaGold!,573.50,0.60
67,Bingo0905,571.00,0.60
68,Zhizhii,566.50,0.60
69,TRIETTRI,557.50,0.60
70,staratel17rus,554.00,0.60
71,TomerJC7,547.50,0.60
72,xiaopanzi,541.00,0.60
73,sotka51,540.00,0.60
74,Yinghao Cao,521.00,0.60
75,Shees7h,514.00,0.60
76,nvxia,485.00,0.60
77,Legenda-One,484.00,0.60
78,Kou Shui Liu,484.00,0.60
79,Andypav,482.00,0.60
80,joker1296,482.00,0.60
81,m@cter,480.00,0.40
82,hhgdts,479.00,0.40
83,saneeeeek,479.00,0.40
84,jjpqjj,477.00,0.40
85,ygsccsyvwuu,472.00,0.40
86,Robot001,471.50,0.40
87,AT0M999,468.00,0.40
88,bratbugor,464.50,0.40
89,zaj999,464.00,0.40
90,bomag,463.00,0.40
91,FiLTHy RICH,461.00,0.40
92,Trendelka,457.00,0.40
93,sm0ker5,454.00,0.40
94,Juicy Poker,444.00,0.40
95,Borghild,440.00,0.40
96,Lucky Bog,435.50,0.40
97,PetyasFather,429.00,0.40
98,phew_ivey,429.00,0.40
99,starsisbetter,424.00,0.40
100,Nedrugh,423.00,0.40
101,ningjing1001,421.00,0.30
102,Val888,421.00,0.30
103,Ackerman_68,416.00,0.30
104,MaxxGrave,415.00,0.30
105,ALL-INA89,415.00,0.30
106,ding6413,414.00,0.30
107,LuckyGGcare,408.50,0.30
108,helltck,407.00,0.30
109,FoldShaman,404.00,0.30
110,maohongqi,403.00,0.30
111,Leo-2046,403.00,0.30
112,Pybody,402.00,0.30
113,vivakorsar,398.00,0.30
114,Rope is tied,395.00,0.30
115,Lennyhro,395.00,0.30
116,Fish-man,389.00,0.30
117,TBL@TCL,387.00,0.30
118,binan,383.00,0.30
119,KOWABABA777,383.00,0.30
120,Stack Magnet,380.00,0.30
121,DAXIGUAAA,379.50,0.20
122,evis,375.00,0.20
123,wo ckkjj,373.00,0.20
124,avramia1,373.00,0.20
125,PITUCA,369.00,0.20
126,yuyueke2025,364.00,0.20
127,QYJJZ,363.00,0.20
128,Xldongggwin,363.00,0.20
129,syttj,362.50,0.20
130,OLD FISHHHHHH,362.00,0.20
131,POleksa,360.50,0.20
132,Thescat1,356.00,0.20
133,Aquilahart,354.00,0.20
134,MonsterPlanet,349.50,0.20
135,AAAbielaozai,349.00,0.20
136,Van4ester,347.00,0.20
137,MichaelSVK,347.00,0.20
138,cornucopia21,338.00,0.20
139,RoOimKangaRoO,337.00,0.20
140,cashcontrol,335.50,0.20
141,Ilya Dzerve,335.00,0.20
142,littleghost_,334.00,0.20
143,kongguji,331.00,0.20
144,Mario_CAT,328.00,0.20
145,4201313,327.00,0.20
146,SoraNoKyochi,326.00,0.20
147,Max_Money,318.00,0.20
148,BluffersGame,317.00,0.20
149,KISSFACE,317.00,0.20
150,Wrongtimes_,315.50,0.20
