Rank,Nickname,Points,Prize
1,b1la,1021.00,750.00
2,PINK FLOYD,762.00,580.00
3,Azarix,711.00,450.00
4,Roman Duong,693.00,350.00
5,Avalorn12,669.00,270.00
6,EchoTakeover,589.00,230.00
7,Jan Eckert,536.50,210.00
8,StatiCKy,522.50,190.00
9,Plsdontbluff,478.50,170.00
10,Andrey Kuklin,458.00,150.00
11,Siebe Hartog,415.00,140.00
12,Cameron Couch,388.00,130.00
13,OpenPalm,381.50,120.00
14,FitzyE,354.00,110.00
15,morfondu,288.00,100.00
16,Osgiliath,287.00,100.00
17,unagibaby,254.00,90.00
18,CALLIFYOUDARE,235.00,90.00
19,Bruinbeer,231.00,80.00
20,Lavoisier,222.00,80.00
21,A_Fish_A,207.00,70.00
22,Alex Wejdrup,201.00,70.00
23,Rudy-L,197.00,70.00
24,AV3RAGE,193.00,70.00
25,Raf TMNT,184.00,60.00
26,DonnySoldier,175.00,60.00
27,fish20260114,170.50,60.00
28,Hantren,170.50,50.00
29,titelcris,163.00,50.00
30,poke bowl with,162.50,50.00
