Rank,Nickname,Points,Prize
1,hzc3,7140.00,250.00
2,Nightwish !,3764.50,200.00
3,PikachuPee,3522.00,170.00
4,Avmeza,3029.00,140.00
5,seiteeen,2751.00,120.00
6,de_Dakwerker,2649.00,100.00
7,Evgeny Paketov,2533.50,80.00
8,Kuromi!,2528.50,70.00
9,P9934-0402,2398.00,60.00
10,begMekot,2366.00,50.00
11,AnteSociaI,2206.00,40.00
12,PacPacBum,2142.00,40.00
13,Pyro57,2113.50,40.00
14,YouGottaPay,2072.00,30.00
15,Bellius,2043.00,30.00
16,David9T,1935.00,30.00
17,whyiplaythis,1856.00,30.00
18,zhuimeng01,1827.50,30.00
19,PepeLePhew,1827.00,30.00
20,mqgblf,1814.50,25.00
21,RaiseStack,1664.50,25.00
22,Haarlem 91,1600.00,20.00
23,Gandalf Sax Guy,1544.00,20.00
24,BronBron23,1530.00,20.00
25,Maisons94,1345.50,20.00
26,waskikoluder,1243.00,20.00
27,A veces ligo,1232.50,20.00
28,Sambayon,1211.00,20.00
29,GM604,1183.50,20.00
30,Dont Be Shy,1174.00,20.00
31,MaxExploit,1172.00,20.00
32,OcuIus Tertius,1158.00,20.00
33,Martimar,1146.00,20.00
34,CALLIFYOUDARE,1132.00,10.00
35,Nareik1592,1082.00,10.00
36,Eterno10,1056.50,10.00
37,Honey Pot,1033.00,10.00
38,Ww_lee !,1010.50,10.00
39,retiarius,954.00,10.00
40,mm99669,945.50,10.00
41,dukas18,929.00,10.00
42,Dekkers123_,927.00,10.00
43,jnqjx,923.50,10.00
44,fishi19810420,914.00,10.00
45,Pie-o-My,878.00,10.00
46,Zdravko19,878.00,10.00
47,mile24,787.00,10.00
48,Lin16,757.50,10.00
49,Django94125,736.00,10.00
50,alexdina,727.50,10.00
