Rank,Nickname,Points,Prize
1,Muten-Roshi,4568.00,250.00
2,money1111,3567.50,200.00
3,PikachuPee,3447.00,170.00
4,PapyRain,3282.00,140.00
5,TiltedDetective,2724.50,120.00
6,A veces ligo,2391.00,100.00
7,Ww_lee !,2281.00,80.00
8,Nightwish !,2141.00,70.00
9,whyiplaythis,2045.00,60.00
10,GM604,1863.00,50.00
11,David9T,1647.50,40.00
12,Haarlem 91,1545.00,40.00
13,Pyro57,1513.00,40.00
14,TOMBATLE,1466.50,30.00
15,arete_CR,1444.00,30.00
16,elmalditorey,1321.00,30.00
17,OcuIus Tertius,1293.00,30.00
18,YouGottaPay,1278.00,30.00
19,Nareik1592,1213.00,30.00
20,staeckd,1206.00,25.00
21,Sambayon,1194.00,25.00
22,SmartArt,1190.00,20.00
23,adsmartins1985,1186.00,20.00
24,Zdravko19,1154.00,20.00
25,Bellius,1147.00,20.00
26,Fishku,1140.00,20.00
27,Rabbit_Life,1127.00,20.00
28,seiteeen,1126.00,20.00
29,MINI BOBER,1123.00,20.00
30,CALLIFYOUDARE,1040.00,20.00
31,H[HH ]H,1015.00,20.00
32,Lin16,965.50,20.00
33,Maisons94,910.00,20.00
34,Keepbalance33,892.00,10.00
35,KIKO7788,827.50,10.00
36,Dont Be Shy,782.00,10.00
37,waskikoluder,778.00,10.00
38,BAR0NG,769.00,10.00
39,Irsai Oliver,762.00,10.00
40,LamboToni,731.00,10.00
41,KamiKaze5,676.00,10.00
42,lovewyc1314,668.00,10.00
43,jello55,661.00,10.00
44,chinadfy,655.00,10.00
45,Xiaoxiami8888,632.00,10.00
46,Q10heart,630.00,10.00
47,ALANZHOU888,629.00,10.00
48,Miao2022,617.50,10.00
49,Hengkia88,609.50,10.00
50,Richard Martin,609.50,10.00
