Rank,Nickname,Points,Prize
1,Matjaz Vogrinec,1233.00,1400.00
2,N Evdokimov,1120.00,800.00
3,Afouteza,1085.00,500.00
4,Zeljko Tokic,1006.00,380.00
5,Scott Corbett,747.50,320.00
6,TropicalTilt,709.50,300.00
7,GREAGYPoker,602.00,280.00
8,I MP I,553.00,280.00
9,KopjeKoffie,549.00,260.00
10,Majino,517.00,240.00
11,akai975,489.00,220.00
12,Gergo Zsiros,484.00,220.00
13,LiangLEEE,481.50,200.00
14,Ben Raven,479.50,200.00
15,J Tacoronte,472.50,180.00
16,LaabD,438.00,180.00
17,N Dobrachev,432.00,180.00
18,Michael Weiss,407.50,160.00
19,M Ciccarelli,399.00,160.00
20,Antonio Scala,399.00,160.00
21,Robin Lacey,362.50,160.00
22,Misha Inner,350.00,140.00
23,StitCx,332.00,140.00
24,Pedro Toledo,319.00,140.00
25,PadThaiYung,288.00,140.00
26,SIR NAPKINS,287.50,140.00
27,George Pittam,280.50,140.00
28,P Sekinger,273.00,120.00
29,Zoltan Vrancsik,271.00,120.00
30,DISFRUTA,255.00,120.00
31,Matheus Souza,251.00,120.00
32,Melker Almleaf,242.00,100.00
33,Aa888@99,241.00,100.00
34,J[]YB[]Y,239.00,100.00
35,cherry2022,235.50,100.00
36,Mr SmallWind,215.00,100.00
37,Alex Wejdrup,213.00,100.00
38,Damon Tee,203.00,100.00
39,D Kaladjurdjevic,193.50,100.00
40,Pierre Gineste,191.00,100.00
