Rank,Nickname,Points,Prize
1,And then you,5276.00,150.00
2,Smeargle,3981.00,120.00
3,DCB1234,3716.00,100.00
4,Compostela,3355.00,85.00
5,shake ying,3338.00,70.00
6,KOORA3,3165.00,55.00
7,Paszuly,2869.00,45.00
8,dysonman89,2780.00,35.00
9,ConkeyDong,2521.00,30.00
10,Kaizoku Zoro,2514.50,25.00
11,Alan Watts,2493.50,25.00
12,Chan Chu,2472.50,20.00
13,Perro Dinero,2368.00,20.00
14,BaddTeddy,2275.50,20.00
15,CVMCVMCVM,2185.00,18.00
16,Monellerma,2125.00,18.00
17,111XXX,2101.00,16.00
18,hzc3,1978.00,16.00
19,Navuhodonosr,1964.00,15.00
20,A-BAO,1854.00,14.00
21,wozhinengying,1834.00,13.00
22,yukleo,1740.00,13.00
23,SBSTNBOCCO,1717.00,12.00
24,KamiennaWyspa,1669.00,12.00
25,SpravaMyasoBlt,1606.00,11.00
26,KLLLLL,1595.00,11.00
27,June The Shark,1571.00,11.00
28,JogaBonito11,1495.00,10.00
29,Silly goose,1483.00,10.00
30,ITACHI_8,1429.00,10.00
31,StrongerRicher,1411.50,9.00
32,magefapai,1372.00,9.00
33,OcuIus Tertius,1348.00,9.00
34,Quebracho_EV,1283.00,8.00
35,Smokey!!,1271.00,8.00
36,PKWiz,1258.00,8.00
37,waitekb,1241.00,8.00
38,Karyudon,1235.00,7.00
39,SCounterS,1226.00,7.00
40,Edelweiss128,1197.00,7.00
41,FluffyLamb,1175.00,6.00
42,zaiyuan1,1164.00,6.00
43,SlyShadow,1151.00,6.00
44,Liberata388,1144.00,6.00
45,liqunliqun,1142.00,6.00
46,fearteller,1139.50,6.00
47,AAKKYY,1113.00,6.00
48,Sofii,1111.00,6.00
49,GEORGIAN MAN,1059.50,6.00
50,bibiip,958.50,6.00
51,DiWangJing,952.00,5.00
52,VictorIon,880.00,5.00
53,InFlowState,858.00,5.00
54,bluffer111,846.00,5.00
55,V9527V,828.00,5.00
56,krunz,818.00,5.00
57,xuanxuan2024,799.00,5.00
58,moneyskill,796.00,5.00
59,Bigshot66,789.00,5.00
60,Mr Munkhuu,780.00,5.00
