Rank,Nickname,Points,Prize
1,Cameron Couch,768.00,1400.00
2,Boris Premovic,639.00,800.00
3,Matjaz Vogrinec,532.00,500.00
4,PadThaiYung,343.00,380.00
5,I MP I,324.00,320.00
6,Pedro Toledo,315.00,300.00
7,SprasesAces,304.00,280.00
8,Darrell Goh,269.00,280.00
9,P Sekinger,238.00,260.00
10,Kuzushi,216.00,240.00
11,R Gabdullin,196.00,220.00
12,Antonio Scala,189.00,220.00
13,VietJetAir,177.00,200.00
14,ElPerroMagico1,155.00,200.00
15,Fxltsby,154.00,180.00
16,Matheus Souza,148.00,180.00
17,N Evdokimov,147.00,180.00
18,DGWYNN,141.00,160.00
19,Jonathan___,124.00,160.00
20,B__0__S__S,117.00,160.00
21,D Kaladjurdjevic,106.00,160.00
22,George Froggatt,103.00,140.00
23,Song Hui,92.00,140.00
24,goeasyonmeplzty,88.00,140.00
25,benimaru1,87.00,140.00
26,SHEEZY,87.00,140.00
27,respect_oh,75.00,140.00
28,Oscar Mas,71.00,120.00
29,SBSBDSB,68.00,120.00
30,dom_sz8b8,68.00,120.00
31,Ivan Erena,68.00,120.00
32,YN-Xhonghong,62.00,100.00
33,Agustin Coelli,61.00,100.00
34,V Nebogin,57.00,100.00
35,A Zgirouski,56.00,100.00
36,RedLisitsa,53.00,100.00
37,A Cvetkovic,51.00,100.00
38,Tianma--,51.00,100.00
