Rank,Nickname,Points,Prize
1,catttty,53836.00,60.00
2,Pointe Du Van,47671.00,45.00
3,MING LONG,46888.00,35.00
4,Krierkhy,42789.00,35.00
5,never lose hope,38601.00,30.00
6,fwj win!,37259.00,30.00
7,NickiLuck,36553.00,25.00
8,nomorelight,35952.00,25.00
9,dontashwhy,32659.00,20.00
10,Barborsa,31035.00,20.00
11,kaisandadi,28786.00,16.00
12,PuntEnjoyer,28411.00,12.00
13,h0p3rr,26574.00,10.00
14,John McClaine,25381.00,8.00
15,ARCHI52,21411.00,7.00
16,SasuCajbeC,19435.00,7.00
17,Baskins,19392.00,7.00
18,love dogs,19052.00,7.00
19,shengcunweiji,18998.00,6.00
20,LookAtMe921,18137.00,6.00
21,Jnn-,16543.00,6.00
22,Jiu Shu,15891.00,6.00
23,saqan,15860.00,6.00
24,Upstream,15431.00,5.00
25,seeseeKSQ,15410.00,5.00
26,rellikmirp,15287.00,5.00
27,Yidunyy,15228.00,5.00
28,ElMangoFamoso,15074.00,5.00
29,Munkh_,15063.00,4.50
30,SeregaSust,15057.00,4.50
31,zkr1217,14845.00,4.50
32,Thorny,14700.00,4.50
33,SHDragon666,13840.00,4.50
34,Summerrain,13396.00,4.50
35,moroz056,13357.00,4.00
36,Grzybula,13281.00,4.00
37,Vornax,13070.00,4.00
38,1luxiangbei,12922.00,4.00
39,natural villain,12682.00,4.00
40,Ezy20,12578.00,4.00
41,Ranel Kuznetsov,12366.00,3.50
42,donnaiolo,12279.00,3.50
43,veganmayo,12231.00,3.50
44,rookiesss,12083.00,3.50
45,Yinche77,11912.00,3.50
46,diaspora680,11865.00,3.50
47,XiaoK-poker,11770.00,3.50
48,Cowbecat,11759.00,3.50
49,LaaKer,11718.00,3.50
50,capybara8,11672.00,3.50
51,BERICH2026,11637.00,3.50
52,elborboton,11411.00,3.50
53,jzs001,11369.00,3.50
54,965408065,11217.00,3.50
55,GeonGun,11192.00,3.50
56,One-GOG,11175.00,3.50
57,Thrasymachus,11140.00,3.50
58,Tetrapharmakos_,11087.00,3.50
59,jack17829,11061.00,3.50
60,Isaan Kitchen,10881.00,3.50
61,470606,10778.00,3.50
62,deucewayne,10713.00,3.50
63,Amid z,10513.00,3.50
64,Erhog,10353.00,3.50
65,Abrabraa,10348.00,3.50
66,CKA3KA!,10344.00,3.50
67,mrkapec,10281.00,3.50
68,SeanMZ,10252.00,3.50
69,HoudiniPoker,10236.00,3.50
70,natacoco,10049.00,3.50
71,sir_BoomBoom,10042.00,3.50
72,sad sad,10040.00,3.50
73,3BALLINME,9995.00,3.50
74,Tachijinz,9988.00,3.50
75,fish_99,9925.00,3.50
76,SilverSiren,9888.00,3.50
77,Grimlock8888,9879.00,3.50
78,Diimutrijj,9842.00,3.50
79,zhzhezheng,9790.00,3.50
80,e@syPush,9704.00,3.50
81,JamesBond_Poker,9627.00,3.00
82,eldonbuitre,9597.00,3.00
83,WIndowZARD,9574.00,3.00
84,YunNini Baby,9569.00,3.00
85,sangre is back,9480.00,3.00
86,lesantos1101,9466.00,3.00
87,Moorgan,9327.00,3.00
88,bxdnh,9310.00,3.00
89,kifinimpa,9285.00,3.00
90,Alexey Astakhov,9180.00,3.00
91,fees1,9100.00,3.00
92,WDuuuuu,9003.00,3.00
93,altertan,8998.00,3.00
94,BobBuster,8960.00,3.00
95,Mach Roe,8915.00,3.00
96,kissshott,8912.00,3.00
97,Geison290692,8875.00,3.00
98,dida2,8865.00,3.00
99,PAPAPOR,8836.00,3.00
100,SIXFIGURE,8829.00,3.00
101,ThisNutss,8802.00,3.00
102,Arbatel,8799.00,3.00
103,MoonBBking,8796.00,3.00
104,Calevala,8783.00,3.00
105,Taobo,8771.00,3.00
106,HEIDAN047,8748.00,3.00
107,rayo7272,8711.00,3.00
108,T2NA,8699.00,3.00
109,Wlame-,8697.00,3.00
110,hnbo,8659.00,3.00
111,SirenaDozor,8598.00,3.00
112,dimkis35,8489.00,3.00
113,PAPA KARLO8,8412.00,3.00
114,AmorFatum,8403.00,3.00
115,Ousias Zlatkov,8395.00,3.00
116,rainylife,8391.00,3.00
117,BlindFaith666,8366.00,3.00
118,Par1sH1lton,8304.00,3.00
119,1azimut1,8239.00,3.00
120,AKndre,8202.00,3.00
121,o8o8o8o,8099.00,3.00
122,also bears,8092.00,3.00
123,B_oN,8079.00,3.00
124,DominikDCoco,7909.00,3.00
125,sunyi321,7903.00,3.00
126,Nifnka,7883.00,3.00
127,allony,7698.00,3.00
128,SaradaUchiha,7684.00,3.00
129,Komarik87,7656.00,3.00
130,ppkkndwsi,7631.00,3.00
131,rESef,7620.00,3.00
132,aDormir,7571.00,3.00
133,ONEhe,7559.00,3.00
134,dabenxiong,7492.00,3.00
135,Poker_Justice_1,7487.00,3.00
136,crossbones,7468.00,3.00
137,calcu_11,7446.00,3.00
138,Keno16,7440.00,3.00
139,RHames,7332.00,3.00
