Rank,Nickname,Points,Prize
1,RiverRunAA,1098.00,800.00
2,Manuel Saavedra,981.00,550.00
3,StatiCKy,894.00,400.00
4,H Rodriguez,762.00,280.00
5,cascoonss,602.00,200.00
6,ElPerroMagico1,572.00,160.00
7,hulahHULAH,493.00,140.00
8,Misha Inner,457.00,120.00
9,Tomasz Cichocki,439.00,110.00
10,blzbu,435.00,110.00
11,widder,397.00,100.00
12,Jo Hiratsuka,350.00,100.00
13,Scott Corbett,343.00,90.00
14,Robin Lacey,330.00,90.00
15,TrueProGambler,325.00,90.00
16,A Goncharov,322.00,80.00
17,Istvan Kovacs,297.00,80.00
18,Boris Premovic,290.00,80.00
19,Matulla,259.00,80.00
20,Toni Verlander,247.00,70.00
21,Mar_KK,243.00,70.00
22,Iblundered,227.00,70.00
23,Rodrigo Paredes,210.00,70.00
24,Ben Raven,204.00,70.00
25,Zeljko Tokic,203.00,70.00
26,AiKami,202.00,70.00
27,Ditto1031,196.00,70.00
28,Michael Weiss,188.00,60.00
29,Gabor Burgony,183.00,60.00
30,a_xing_,178.00,60.00
31,D Vicente,173.00,60.00
32,blackjoker8888,163.00,60.00
33,Hssssss_,153.00,60.00
34,haven2025,153.00,60.00
35,Matjaz Vogrinec,142.00,60.00
36,Jan Rullkoetter,131.00,60.00
37,Kodi14,131.00,60.00
38,Checazzofai,129.00,60.00
39,oucherpp,129.00,60.00
40,Howard Roark,127.00,60.00
41,FitzyE,124.00,50.00
42,Abdulakir,124.00,50.00
43,Elias Holloway,121.00,50.00
44,MMelo,116.00,50.00
45,Rudy-L,116.00,50.00
46,Nyuli Tibor,114.00,50.00
47,V Nebogin,114.00,50.00
48,Florent889,112.00,50.00
49,2pigs1pot,108.00,50.00
50,Mucky,108.00,50.00
51,LeapingFish,108.00,50.00
52,U Sidoranka,107.00,50.00
53,BANUJTEPICKE,103.00,50.00
54,Lisan al-Gaib!,102.00,50.00
55,Francis B,101.00,50.00
56,lucky66166,97.00,50.00
57,Bananabread1,96.00,50.00
58,Whakapapa,95.00,50.00
59,MyChipsRGreasy!,94.00,50.00
60,Peter Kovacs,92.00,50.00
61,tomakawk,89.00,
62,Matthias Ehlers,87.00,
63,Damon Tee,85.00,
64,Hugh_Hustler,84.00,
65,BerMalBerIst,82.00,
66,sheeeppp,82.00,
67,CiuciMima,81.00,
68,Andrew Tate III,80.00,
69,TWTFB580,79.00,
70,whacker11,76.00,
71,LuckyByte,75.00,
72,Gergely Kulcsar,74.00,
73,A Zgirouski,74.00,
74,R Gabdullin,71.00,
75,tomo113,71.00,
76,makaproon,71.00,
77,NoHandHoldEm,68.00,
78,Xky-,64.00,
79,JMMM25,64.00,
80,A Sanchez Rios,63.00,
