Rank,Nickname,Points,Prize
1,nkdGcale,33743.00,400.00
2,nottoday23,29887.00,320.00
3,KhaoSoi555,29425.00,260.00
4,DemiSoloQ,26130.00,220.00
5,kei2000,23560.00,200.00
6,arkgu,22038.00,180.00
7,dispose,21960.00,160.00
8,Z3ru5,19950.00,160.00
9,Ankhes,19511.00,140.00
10,SpecialKind,18718.00,140.00
11,Alistair,17794.00,120.00
12,Road2LS,15960.00,100.00
13,xdks2510,15713.00,80.00
14,hi1lpoker,15416.00,80.00
15,yanemo,15249.00,60.00
16,owen33,14777.00,60.00
17,Mchyuk,13972.00,60.00
18,wakutin0220k,13634.00,60.00
19,b49f28a,13406.00,50.00
20,XunXianCBD,12919.00,50.00
21,TvP-,12438.00,50.00
22,1010gosu,11938.00,50.00
23,Naked sun,11639.00,50.00
24,AliRiPe310,11555.00,50.00
25,LukasTseng,11461.00,50.00
26,SonnyHeise,11360.00,50.00
27,4-OT,11300.00,50.00
28,addypoker1999,11276.00,50.00
29,ERICOKD,11195.00,50.00
30,Poker-Dream,10590.00,50.00
31,messica,10466.00,40.00
32,k-peSx5u,10192.00,40.00
33,NVMkk,9859.00,40.00
34,GTOAPPrentice,9857.00,40.00
35,SSRS,9704.00,40.00
36,feibro888,9588.00,40.00
37,Precious067,9563.00,40.00
38,Melodymelomelo!,9519.00,40.00
39,Dilemmaa,9314.00,40.00
40,FunnyFellow,9027.00,40.00
41,werewolf14,8531.00,40.00
42,HiJustForFun,8438.00,40.00
43,GazG,8404.00,40.00
44,MINONOLL,8322.00,40.00
45,yuning777,8281.00,40.00
46,KATSP45,8236.00,40.00
47,V@lueTheSpot,8178.00,40.00
48,sangsoon,8095.00,40.00
49,valuesystem,8075.00,40.00
50,javidem,8065.00,40.00
51,dkwmeod,7728.00,40.00
52,MAX_GG,7726.00,40.00
53,Bankom@t,7690.00,40.00
54,MiloLuna,7642.00,40.00
55,hhhxhg,7606.00,40.00
56,destructionpark,7525.00,40.00
57,shengli12,7374.00,40.00
58,P_Pokerr,7228.00,40.00
59,shuzhuan,7124.00,40.00
60,wattnuuu,7120.00,40.00
61,Bitchassnick,7108.00,30.00
62,MagicChicken,7048.00,30.00
63,noodddllle,7039.00,30.00
64,icis111,7018.00,30.00
65,Fermu,6969.00,30.00
66,sky--,6793.00,30.00
67,KNIKE,6678.00,30.00
68,Njord777,6676.00,30.00
69,robot_99,6476.00,30.00
70,MagicOnRiver,6346.00,30.00
71,Damian Bell,6298.00,30.00
72,mobius16,6290.00,30.00
73,VLADIQPRIME,6279.00,30.00
74,Xtar,6213.00,30.00
75,P H O N Y O,6131.00,30.00
76,p_b_s_b,6122.00,30.00
77,wulitouer,6118.00,30.00
78,anyi2026,6077.00,30.00
79,Ubernit-,6028.00,30.00
80,dthm60dsa,5989.00,30.00
81,CrushMinder6,5957.00,30.00
82,SongEC,5805.00,30.00
83,Maloney1337,5793.00,30.00
84,Jonas Lindkvist,5732.00,30.00
85,rocketman22,5702.00,30.00
86,Youtaaaa,5694.00,30.00
87,DOOMSWITCHER,5678.00,30.00
88,niumma,5659.00,30.00
89,fish_,5613.00,30.00
90,WattCha,5578.00,30.00
91,Muerte-,5554.00,30.00
92,Peace and l0ve,5553.00,30.00
93,Vairshravana,5550.00,30.00
94,GG NO NAME,5533.00,30.00
95,mumu2026,5517.00,30.00
96,DragonDex,5516.00,30.00
97,kali7ar,5476.00,30.00
98,Deliberate,5476.00,30.00
99,Mrhiphop07,5431.00,30.00
100,PyjamasPartyyy,5391.00,30.00
101,snxheHin,5389.00,30.00
102,xiaoyov5,5370.00,30.00
103,akiras12,5330.00,30.00
104,Davide Crenna,5302.00,30.00
105,n0way-,5292.00,30.00
106,knock ur door,5264.00,30.00
107,swizziie1,5262.00,30.00
108,Luckyzo3,5260.00,30.00
109,laitovo,5253.00,30.00
110,jennt,5249.00,30.00
111,IlIlIIlIIlIlIll,5189.00,30.00
112,m@ri@m,5184.00,30.00
113,Chinese Kungfu,5174.00,30.00
114,vetel,5156.00,30.00
115,ahmugae,5145.00,30.00
116,xiaohsuan777,5136.00,30.00
117,Kalin1024,5099.00,30.00
118,ruguowo,5076.00,30.00
119,SOQIS,5056.00,30.00
120,Audaxis,5041.00,30.00
121,Ron Sw@nson,5040.00,30.00
122,DominateurDeux,5036.00,30.00
123,tlhk,5035.00,30.00
124,1000_G,5034.00,30.00
125,BruceMan,5026.00,30.00
126,Mr quin,4967.00,30.00
127,kapitoshka,4958.00,30.00
128,aniccAAnicca,4941.00,30.00
129,Firess,4932.00,30.00
130,patchouli,4906.00,30.00
131,feetman,4894.00,30.00
132,Nabu Na_id,4882.00,30.00
133,Global coverage,4877.00,30.00
134,nokap,4864.00,30.00
135,shrimp-TY,4847.00,30.00
136,fliptrix,4844.00,30.00
137,Dedyla,4829.00,30.00
138,dontapGG,4796.00,30.00
139,JunGiYouTube,4706.00,30.00
140,L 9zDestructive,4701.00,30.00
141,o0oo,4693.00,
142,A2ZIT,4659.00,
143,ThreeBetKing105,4505.00,
144,ApfelGriebsch,4490.00,
145,T Maluchnik,4444.00,
146,Godgifted,4428.00,
147,Viktor Colman,4414.00,
148,Cat Bane,4406.00,
149,Just0NEtime!,4399.00,
150,ADEQ,4387.00,
151,DeadSide,4357.00,
152,Hoho_2,4321.00,
153,SquirtleBae,4318.00,
154,Locked ln,4318.00,
155,monami89,4271.00,
156,Cripsss,4240.00,
157,Shut_aP,4201.00,
158,arrow40,4178.00,
159,Joker2407!,4153.00,
160,LucisK4,4133.00,
