Rank,Nickname,Points,Prize
1,WOoooo!!!,2622.00,350.00
2,Shegol111,2373.00,270.00
3,Leandro Souza,2308.50,210.00
4,ForwardOnly,2192.00,170.00
5,Slopertje,1547.50,130.00
6,GGbannedMe,1537.00,100.00
7,BBeatClownfish,1489.00,80.00
8,o0oo,1433.50,60.00
9,LuckyStrike2026,1370.00,50.00
10,Ude Party,1335.00,50.00
11,Stevie Jazz,1281.00,40.00
12,CatETH,1271.00,40.00
13,Armada__,1197.00,30.00
14,Nearzzzz,1113.00,30.00
15,2titi,1047.00,30.00
16,Domboricrew,1023.00,30.00
17,tOxic_toxiC,954.50,25.00
18,king_yung_su,938.50,25.00
19,LFCCHRIS,938.00,25.00
20,R Malakhov,896.00,25.00
21,Orange_Minus,893.00,25.00
22,Cow Cow Moo,866.00,25.00
23,Libertad!,858.50,25.00
24,JC Saavedra,856.00,20.00
25,TiltedDetective,855.00,20.00
26,Lorne Malvo,810.00,20.00
27,giumas,781.00,20.00
28,TAILZ,734.00,20.00
29,ChatoMario10,709.00,20.00
30,whyaIwaysme,697.50,20.00
31,Grovsk,680.00,20.00
32,JackOVO,658.00,20.00
33,Danada0,654.00,20.00
34,Qian_Qian,652.00,15.00
35,IWILLKOYOU,647.00,15.00
36,TatiShoveAir,637.50,15.00
37,tekky1,629.00,15.00
38,SkinnyGoat,629.00,15.00
39,Rafal Maluchnik,620.00,15.00
40,FriendlyGambool,610.00,15.00
41,llIlllIIlI,600.00,15.00
42,mtvdeuem,583.00,15.00
43,n0way-,577.00,15.00
44,Yipee,557.00,15.00
45,Brickt63,540.00,15.00
46,ManOnFire0,537.00,15.00
47,Bankom@t,533.00,15.00
48,DhandoInvestor,515.00,15.00
49,Fettleif,514.00,15.00
50,At1k,507.00,15.00
51,Richard Martin,492.00,15.00
52,Kakic,490.50,15.00
53,ERA7ER,476.00,15.00
54,w0nderfultime,462.50,15.00
55,Eagleeye87,440.00,15.00
56,Xanthi1999,440.00,15.00
57,End1,419.00,15.00
58,Xvmiles,417.00,15.00
59,Pennyswise,408.00,15.00
60,Caipirinhas,407.00,15.00
61,Nikolo_Budkin,396.00,15.00
62,Kerchak,386.00,15.00
63,Hyperventilatin,382.00,15.00
64,GenghisKhan_,378.00,15.00
65,Internetive,373.00,15.00
66,HikkaMikka,367.00,15.00
67,Egor Bryzgalov,364.50,15.00
68,P3726-2075,357.00,15.00
69,PakiachiYako,349.00,15.00
70,Guglielmo,344.00,15.00
71,MMelo,341.00,10.00
72,Sea Dollars,339.00,10.00
73,Rick Rule,333.00,10.00
74,macauk,327.00,10.00
75,MaestroRUS,324.00,10.00
76,Chipopotamus,312.00,10.00
77,mikekal98,311.00,10.00
78,POKER[JUSTICE]!,311.00,10.00
79,MasBax,311.00,10.00
80,JustafleshWound,309.00,10.00
81,callpls14,308.00,10.00
82,KuleVu555,303.00,10.00
83,JessSlash96,300.00,10.00
84,OtbBigGandon,297.00,10.00
85,Buddha68,289.50,10.00
86,Ivan Stepic,281.00,10.00
87,fengfenghuohu,277.00,10.00
88,InFIlux,275.00,10.00
89,S Kaiba,272.00,10.00
90,Raiser Th!n,270.00,10.00
91,Ragdoll17,269.50,10.00
92,fake account,268.50,10.00
93,lucky dad,266.00,10.00
94,TT THE BALDMAN,266.00,10.00
95,dezefaixa,260.00,10.00
96,Thu_X,249.00,10.00
97,Reg-Hunter,248.00,10.00
98,Fredy1287,237.00,10.00
99,WannaParties,235.00,10.00
100,maauser,231.00,10.00
101,G@R@,230.00,10.00
102,xingyunbaobao,230.00,10.00
103,Jack4suited,228.00,10.00
104,Weazel_1991,227.00,10.00
105,Taekwon85,227.00,10.00
106,make moneyzz,226.50,10.00
107,zrv_258k,226.00,10.00
108,yilufa8,226.00,10.00
109,D300,225.50,10.00
110,Palatschinken,224.00,10.00
111,Sofrosina,224.00,
112,Heavyweightco,217.00,
113,miro pauko,208.00,
114,George0303,206.00,
115,RayAHym,202.00,
116,pekson12,201.00,
117,Kennyah,200.00,
118,Hekavasia,194.00,
119,Call Me Tincho,193.00,
120,AsanteOnwatugwu,192.00,
121,theblacklotus,191.00,
122,Newgin,187.00,
123,JackpotBee,186.00,
124,finien,184.00,
125,lao6yeweiyang,184.00,
126,dajie11,183.00,
127,Speciaal,183.00,
128,barcode96,182.00,
129,natiNN,181.00,
130,JUPAGACA0240,177.00,
