Rank,Nickname,Points,Prize
1,RAGE-,2762.50,25.00
2,g0316,2620.50,21.00
3,YanLei Liu,2335.50,18.00
4,MGGrinder,2081.00,15.00
5,Bossa Nova,2030.00,13.00
6,liangyuxing,1850.50,11.00
7,KolyaGG,1774.00,9.00
8,MonsterPlanet,1639.50,8.00
9,Robot001,1338.00,7.00
10,Fakertov,1326.00,6.00
11,ggmylovem,1320.50,5.00
12,Legenda-One,1319.00,4.50
13,BIG-BIG-luck,1290.00,4.00
14,buyujihua,1286.00,3.50
15,Rystyt,1221.00,3.50
16,youshaLLnotpas,1211.00,3.00
17,Alexza,1172.50,3.00
18,hhgdts,1115.50,2.50
19,Xt-cashgame,1086.50,2.50
20,PolloLoco06,1083.00,2.50
21,allin_brother,1016.00,2.50
22,3solo3wow3,977.00,2.50
23,Bali2020,973.50,2.00
24,NIGHTORION,966.00,2.00
25,AkiraYoshimoto,952.00,2.00
26,zafksm,936.00,1.80
27,EVGENY1104,924.00,1.80
28,timliu1988,912.00,1.80
29,Facuu,875.00,1.60
30,zyt668899,873.50,1.60
31,poetlibai,814.00,1.60
32,forty1,813.00,1.40
33,NaranjoEnFlor-,794.00,1.40
34,flash2026,782.50,1.40
35,UKPker,756.50,1.40
36,zhengwendan,748.00,1.40
37,poleggol87,742.00,1.20
38,mauchien92,733.00,1.20
39,Zoda123,730.00,1.20
40,Unsurpassed,715.00,1.20
41,NicknameMaster,692.00,1.00
42,Tequilajazzz,684.00,1.00
43,Givemeset,679.00,1.00
44,mauri22,668.50,1.00
45,panrui777,658.50,1.00
46,jiahua-Lv,649.50,1.00
47,Bizimsali2,627.00,1.00
48,Edi17,626.50,1.00
49,Boltazar,625.00,1.00
50,xcvo,620.50,1.00
51,matrahuka89,618.00,0.80
52,runandwin,617.50,0.80
53,SuperNov@,616.50,0.80
54,ohhhi,609.00,0.80
55,AA-MOLILI,606.00,0.80
56,m@cter,588.00,0.80
57,Jacky Tom,583.00,0.80
58,liumangxing,577.00,0.80
59,Leo379126,575.00,0.80
60,Milosh,542.00,0.80
61,vivakorsar,539.00,0.60
62,zalet,539.00,0.60
63,wxmwin,533.00,0.60
64,joker1296,522.50,0.60
65,Zoker Dafug,516.50,0.60
66,HunRaptor22,514.00,0.60
67,MENHOMORALES,514.00,0.60
68,Atom SPR,513.00,0.60
69,Eddy_AA,510.50,0.60
70,Sima13,509.00,0.60
71,trto,501.00,0.60
72,K Krestoff,500.00,0.60
73,wyzfj147258,487.50,0.60
74,dajjj8,481.50,0.60
75,Gin6gg,471.00,0.60
76,Kapttmakris,468.00,0.60
77,Soldier9,467.00,0.60
78,ztzl,464.00,0.60
79,lex1221,464.00,0.60
80,cmccdmian,464.00,0.60
81,Nealcafffrey,453.50,0.40
82,fengyu2077,453.00,0.40
83,mrmorec,452.00,0.40
84,blackmythwukong,447.00,0.40
85,Happymesz21,439.00,0.40
86,nzw003,435.50,0.40
87,520xunchanglu,433.00,0.40
88,Meskala,432.00,0.40
89,xoma_alex,431.00,0.40
90,skuoy,429.00,0.40
91,JohnyVl,428.00,0.40
92,huang5299,425.00,0.40
93,Cute_Fish,421.50,0.40
94,Bigfish6689,411.00,0.40
95,DayOneToday,404.00,0.40
96,Calvin91,403.00,0.40
97,storm_winner,400.00,0.40
98,DeepTrain,396.00,0.40
99,ShitAgain,395.00,0.40
100,Garderiya,394.00,0.40
101,tit 5,388.00,0.30
102,NG_level_4-2,387.00,0.30
103,mengmeiyi,380.00,0.30
104,iLeozera,376.00,0.30
105,wenzhoulang,373.00,0.30
106,PokerCamXuc,373.00,0.30
107,turron503,371.00,0.30
108,luck2088,369.50,0.30
109,rmcf_13,366.00,0.30
110,vsion,361.50,0.30
111,Johnson33333,356.00,0.30
112,P4140-4943,355.00,0.30
113,Assassin256,354.00,0.30
114,avramia1,353.50,0.30
115,11MAWER11,353.00,0.30
116,Patience-King,351.50,0.30
117,PITUCA,351.00,0.30
118,MARUSENbKAAA,350.00,0.30
119,XXXOXX,348.50,0.30
120,Zachary Qin,342.00,0.30
121,starsisbetter,342.00,0.20
122,Jolllo,339.00,0.20
123,cnxz777,334.00,0.20
124,ddr10666,329.00,0.20
125,maximal72RUS,329.00,0.20
126,Scottt2,327.00,0.20
127,GRT_GG168,326.50,0.20
128,rogerllll,324.00,0.20
129,AMFM,324.00,0.20
130,TimeKun,323.00,0.20
131,FComNPCon,323.00,0.20
132,AdamDuc,322.00,0.20
133,MrBrocoli,322.00,0.20
134,littlebubu666,319.50,0.20
135,BetMyLife,318.00,0.20
136,moosheeca,314.00,0.20
137,baoweimingyan,313.00,0.20
138,vGoldfish,311.50,0.20
139,rem_pem,311.00,0.20
140,MLH1688,310.00,0.20
141,holyice,309.00,0.20
142,JKPT,308.00,0.20
143,Oppprtune,307.00,0.20
144,Allin Trippy,306.00,0.20
145,Flatsquad,306.00,0.20
146,GG@NB,305.00,0.20
147,Johnyspb1,304.00,0.20
148,EvgeniyDi,298.50,0.20
149,AIRBUSGO,298.00,0.20
150,liuab,295.00,0.20
