Rank,Nickname,Points,Prize
1,ProfitCut,1745.50,500.00
2,IIllIIllI,1554.00,400.00
3,Pavel Meshkov,1451.00,320.00
4,iamfatty,1391.50,260.00
5,atisecteam,1300.00,210.00
6,Sergio_Virgin,1074.00,170.00
7,onetimenamera,1044.50,140.00
8,SWEET SAGGI,990.00,110.00
9,derHeinrich,961.00,90.00
10,LonelyBrainCell,849.00,70.00
11,Ignacio Puebla,755.00,70.00
12,Gaffero,707.00,60.00
13,OhDidIWin,693.00,60.00
14,G Reis Santos,666.00,60.00
15,Invisible MaN,659.00,60.00
16,F Kapetanovic,642.00,60.00
17,Zlata Roka,615.00,60.00
18,Nelfi,582.00,50.00
19,ToxicF[][][][]r,541.00,50.00
20,wild garza,526.00,50.00
21,LosMuchosHeapos,515.00,50.00
22,IwantMiIIioN,506.00,50.00
23,illlililil,505.50,50.00
24,MachoAppa,497.00,50.00
25,GoSuV,487.00,40.00
26,Angelo Krom,486.50,40.00
27,onetim3p1z,434.00,40.00
28,YourSweetLover,426.00,40.00
29,Wind Warning,416.50,40.00
30,Bisway_,405.00,40.00
31,IntoTheVoid,405.00,40.00
32,Andrew Tate III,395.00,40.00
33,Azarix,387.00,40.00
34,W[0]nderwa!l,382.00,40.00
35,JustdoIt53,374.00,40.00
36,Filip685,357.00,40.00
37,NoHandHoldEm,343.00,30.00
38,NITsvenKin,340.00,30.00
39,OriVH30o,338.00,30.00
40,VHDY,321.00,30.00
41,DobbyNoBluffea,312.00,30.00
42,magi128,296.50,30.00
43,HoldTheFort,295.00,30.00
44,Raiser Th!n,294.00,30.00
45,EchoOfSilence,290.00,30.00
46,Barry1961,287.00,30.00
47,mjandara,272.00,30.00
48,M Kaliszewicz,268.00,30.00
49,Mentalizing,267.00,30.00
50,Rodrigo Paredes,264.00,30.00
51,Reg-Hunter,251.00,30.00
52,Universal Mind,241.00,30.00
53,midamida,239.00,30.00
54,Iskandar96,218.00,30.00
55,Diego A Torres,214.00,30.00
56,MMelo,200.00,30.00
57,GiorDream,190.00,30.00
58,Dase1n,187.00,30.00
59,MmmoXue,185.00,30.00
60,PuntyMcPunt,184.00,30.00
61,Loven,184.00,25.00
62,MobStack,184.00,25.00
63,QueenOfDisaster,184.00,25.00
64,o0oo,183.00,25.00
65,Xvmiles,181.00,25.00
66,Gelipter,176.00,25.00
67,D Kravchenko,174.00,25.00
68,D Vicente,171.00,25.00
69,Zzyy1,164.00,25.00
70,Nespresso26,164.00,25.00
71,LeLoup24,160.00,25.00
72,Franz Jaeger,156.00,25.00
73,devil1988,154.50,25.00
74,zhufeng520,154.00,25.00
75,Hey________Bong,150.00,25.00
76,N Dubovskiy,148.00,25.00
77,Tong74,147.50,25.00
78,DhandoInvestor,147.00,25.00
79,Mbz1105,147.00,25.00
80,lzpppppp,145.00,25.00
81,Koszi90,144.00,25.00
82,Z_zz,144.00,25.00
83,dom_sz8b8,143.00,25.00
84,ProbablyFine,142.00,25.00
85,Tom_tm,142.00,25.00
86,Aamakualenalena,138.00,25.00
87,Revan7,136.00,25.00
88,ROSCAR-TANG,135.00,25.00
89,Chicuac,134.00,25.00
90,JM Picard,133.50,25.00
91,hoanhai,132.00,
92,Lopatka,130.00,
93,Kingofthis,130.00,
94,Gabor Burgony,129.00,
95,CallmybluffAAKK,125.00,
96,Stable Genius,121.00,
97,sp0tlight,120.00,
98,LFDope,119.00,
99,bazooka13,115.00,
100,virtualTman,113.50,
