Rank,Nickname,Points,Prize
1,Jean Lhuillier,745.50,1200.00
2,xiaokalami999,515.00,800.00
3,P Hasenburger,452.00,550.00
4,Jan Eckert,403.00,430.00
5,Evgeny Nazarev,319.50,390.00
6,Thirty-seven,290.50,350.00
7,VietJetAir,257.00,320.00
8,Andrew Tate III,248.50,290.00
9,2pigs1pot,219.50,260.00
10,N Evdokimov,184.50,240.00
11,Roman Duong,180.00,220.00
12,I MP I,161.00,200.00
13,chemix888,158.00,180.00
14,JasonHHH,132.00,170.00
15,P Sekinger,124.00,160.00
16,Michael Weiss,121.00,160.00
17,Robin Schmitt,109.00,150.00
18,Naoufel Smires,108.00,140.00
19,Joseph Adams,107.50,130.00
20,KhaleesiFire,82.00,120.00
21,Pathetic Beluga,75.00,120.00
22,LiterallyPohui,72.00,110.00
23,Nelson Alves,70.00,110.00
24,Nyuli Tibor,68.00,100.00
25,AdnyNan,62.00,100.00
26,purrrrrrrrrr,60.00,
27,J Schusteritsch,53.00,
28,Peter_,52.00,
29,Mehdi Chaoui,52.00,
