Rank,Nickname,Points,Prize
1,Less is more@,1237.00,750.00
2,OpenPalm,1150.50,580.00
3,Angelo Krom,1070.50,450.00
4,Siebe Hartog,1041.00,350.00
5,M Papiernik,1014.00,270.00
6,Andrey Kuklin,963.00,230.00
7,b1la,727.00,210.00
8,Azarix,664.00,190.00
9,D Vicente,607.00,170.00
10,George Froggatt,564.50,150.00
11,SBSBDSB,557.00,140.00
12,AV3RAGE,528.00,130.00
13,Sharp red hands,505.50,120.00
14,SirPauI,457.50,110.00
15,F Nuetzel,452.00,100.00
16,CALLIFYOUDARE,439.00,100.00
17,P Sekinger,420.00,90.00
18,EchoTakeover,358.00,90.00
19,VielenDank,334.00,80.00
20,A Cvetkovic,318.00,80.00
21,PaulwalkeRR,299.00,70.00
22,SirPaul,297.00,70.00
23,Roman Duong,288.00,70.00
24,Fxltsby,287.50,70.00
25,forh7,285.00,60.00
26,AAlleyOOp,279.00,60.00
27,TropicalTilt,257.50,60.00
28,Matheus Souza,255.00,50.00
29,Shiny__Flakes,254.00,50.00
30,nairayelen,250.00,50.00
