Rank,Nickname,Points,Prize
1,ReiLuizinho,2726.00,200.00
2,100 Hands,2503.00,160.00
3,uncleshane,2147.00,130.00
4,iamdwang,1967.00,100.00
5,kasanoova,1910.00,80.00
6,MaLiNa_00,1840.00,60.00
7,Magzy,1499.50,50.00
8,WaddlePaw,1463.00,40.00
9,Back2theFuture,1434.50,30.00
10,22oo22,1426.00,25.00
11,I_AM_GEM,1375.00,25.00
12,markezinjo,1229.00,20.00
13,linyiyue520,1203.00,20.00
14,Rafagorgory,1091.00,20.00
15,PaduaC,1083.00,20.00
16,solvernerd,1060.50,15.00
17,Chainvkci,1027.00,15.00
18,BoBofatcat,992.00,15.00
19,WiIITheWise,977.00,15.00
20,ZushaShochat,973.00,15.00
21,SKAS18,973.00,15.00
22,TiltedAgain,926.00,15.00
23,KowsaiOuO,921.00,15.00
24,StupidLatte,914.00,15.00
25,Ultra_Instinct,890.00,15.00
26,mppss,889.50,10.00
27,s1mbon,889.00,10.00
28,21yo,880.50,10.00
29,VeniAces,854.00,10.00
30,drgarai,851.00,10.00
31,lavadusk123,847.50,10.00
32,EV Juicer,842.00,10.00
33,Fresh Stack Pls,818.00,10.00
34,IWant2PlayAGame,790.00,10.00
35,white camel,781.00,10.00
36,Bangkok Climber,780.00,10.00
37,AbsoluteResolve,779.00,10.00
38,TetrisCulture,774.00,10.00
39,FoldinatorX,769.00,10.00
40,no hair,767.00,10.00
41,Forelia,766.00,10.00
42,Valery Gukasov,762.00,10.00
43,NIUXZ,757.00,10.00
44,Medivh1993,756.00,10.00
45,11CentoE11,755.00,10.00
46,wiselmas,742.00,10.00
47,bajot,737.50,10.00
48,HerCyborg,737.00,10.00
49,sigolgee,726.00,10.00
50,syzygy22,719.00,10.00
51,BojanPetrovic,706.00,8.00
52,BLUFFANDPOPCORN,702.50,8.00
53,ItsstillmeBs,685.00,8.00
54,PerritoMalvado,670.00,8.00
55,konggomul,668.50,8.00
56,successus247,652.00,8.00
57,stillerror,651.00,8.00
58,CJPokey,648.00,8.00
59,ItGoesBrrrh,642.00,8.00
60,BigN0se,639.00,8.00
61,lDhariusl,638.00,8.00
62,V Kharitonov,637.00,8.00
63,HsinHung Chan,601.00,8.00
64,tothemoon__,598.50,8.00
65,dontapGG,593.00,8.00
66,sfgm,590.50,8.00
67,pureCu,587.00,8.00
68,WarriorFlamE,586.00,8.00
69,TopG-AndrewT,584.50,8.00
70,6 of hart,574.00,8.00
71,easymoney100,567.50,8.00
72,Grudizey7,565.50,8.00
73,Roskkka,565.50,8.00
74,Firemouse,565.00,8.00
75,unkn0wn_err0r1,556.00,8.00
76,TheCrazyMonkey,550.00,8.00
77,stopcall,546.00,8.00
78,plzW,540.00,8.00
79,KruhJeBuh,529.00,8.00
80,padrepewpew,513.00,8.00
81,Pasti11,502.50,6.00
82,Talent Issues,500.00,6.00
83,TheCamel,499.00,6.00
84,CVMCVMCVM,498.00,6.00
85,Lablancos,482.00,6.00
86,JackPunts,476.00,6.00
87,FreddyTheFirst,466.00,6.00
88,KAK TAK TO,465.00,6.00
89,Tshark,451.00,6.00
90,GTOvsGTA,448.00,6.00
91,evCome evGo,426.00,6.00
92,MJKobe,424.50,6.00
93,KukocToni,416.00,6.00
94,10xlevered,407.00,6.00
95,Todassmienten,403.00,6.00
96,YourJinx,400.00,6.00
97,Ezequiel Ordoez,394.00,6.00
98,Vlad V,390.00,6.00
99,sasigeiku,387.00,6.00
100,dda_fish,385.00,6.00
101,intylerwetrust,382.00,6.00
102,um777rc,380.00,6.00
103,Foxtastic,377.00,6.00
104,Fiery Horse,375.00,6.00
105,Cosm!co,371.00,6.00
106,lesiakis805,362.00,6.00
107,raccoon_lake,359.00,6.00
108,ACmilanJJ,359.00,6.00
109,Gaosruck,357.00,6.00
110,Arman7788,356.00,6.00
111,Zvezda,354.00,5.00
112,ProHodPot,349.00,5.00
113,HoaMayMaN,344.00,5.00
114,Luzna_guma,340.00,5.00
115,Ngon Phi 2,334.50,5.00
116,HiTTo4Flop,331.00,5.00
117,Y0rkshire,325.00,5.00
118,Zuanshii,322.00,5.00
119,Stoffer,321.00,5.00
120,bluffmachine,314.00,5.00
121,D300,307.50,5.00
122,Honami Ichinose,307.00,5.00
123,I Ivanov,307.00,5.00
124,BIGHEADB888,303.00,5.00
125,issarahhh,301.00,5.00
126,MagicOnRiver,299.00,5.00
127,santana1112,297.00,5.00
128,david747,288.00,5.00
129,htmht,285.00,5.00
130,COCOEV,284.00,5.00
131,GreaTArtemka,282.00,5.00
132,N-__-N,282.00,5.00
133,Dr_TG,281.00,5.00
134,sasasasasa,280.00,5.00
135,kamfe,279.00,5.00
136,ohiohi,276.00,5.00
137,DanHolz,272.50,5.00
138,Trieutulong777,269.50,5.00
139,NEXX-,263.00,5.00
140,AlexKurbatov,263.00,5.00
141,lBMSO,259.00,5.00
142,buchuanleiku,257.00,5.00
143,lxmwkl,255.00,5.00
144,Jiboduan,255.00,5.00
145,michtheo,253.50,5.00
146,codeying,253.00,5.00
147,bobwinning,249.00,5.00
148,Antonymous,248.00,5.00
149,t3tsuo,247.00,5.00
150,ibetyoupayme,244.00,5.00
