Rank,Nickname,Points,Prize
1,Osgiliath,787.00,1200.00
2,OpenPalm,773.50,800.00
3,N Evdokimov,606.00,550.00
4,Roman Duong,587.50,430.00
5,BasiniK,474.00,390.00
6,SirPauI,437.50,350.00
7,Sharp red hands,417.50,320.00
8,Siebe Hartog,395.00,290.00
9,George Pittam,353.00,260.00
10,G Kovari,283.00,240.00
11,Nelson Alves,279.00,220.00
12,M Papiernik,255.50,200.00
13,Lukas Hosl,250.00,180.00
14,Checazzofai,233.00,170.00
15,StitCx,225.00,160.00
16,somehours,221.00,160.00
17,And Stoenescu,211.00,150.00
18,psyhoagromor,193.50,140.00
19,P Hasenburger,179.00,130.00
20,Angelo Krom,175.00,120.00
21,P Sekinger,173.00,120.00
22,N Dobrachev,168.00,110.00
23,I MP I,165.00,110.00
24,Mister_MJ,164.00,100.00
25,Zeljko Tokic,154.00,100.00
26,Davide Suriano,143.00,
27,J Schusteritsch,127.00,
28,thatpokerguy,119.00,
29,Cir0!!,118.00,
30,Lavoisier,112.00,
31,Beer y GinTonic,107.00,
32,LeLoup24,103.00,
33,CiuciMima,102.00,
34,yangGAD,99.00,
35,B__0__S__S,92.00,
36,Pagenotfound4o4,90.00,
37,F Nuetzel,90.00,
38,Winstown,86.00,
39,Boldo!,80.00,
40,Ilia Trusov,77.00,
