Rank,Nickname,Points,Prize
1,Jean Lhuillier,638.50,1200.00
2,Plsdontbluff,613.00,800.00
3,N Evdokimov,597.00,550.00
4,George Pittam,463.50,430.00
5,SirPauI,422.50,390.00
6,Afouteza,402.00,350.00
7,Sharp red hands,397.00,320.00
8,Angelo Krom,373.50,290.00
9,Agustin Coelli,321.00,260.00
10,cherry2022,297.00,240.00
11,Nelson Alves,293.00,220.00
12,Thanzaa5,224.00,200.00
13,N Dobrachev,222.00,180.00
14,Owl Howell,184.00,170.00
15,GREAGYPoker,175.00,160.00
16,Gabor Burgony,164.00,160.00
17,Zeljko Tokic,146.00,150.00
18,I MP I,138.00,140.00
19,P Sekinger,131.00,130.00
20,Alex Wejdrup,130.50,120.00
21,G Kovari,123.00,120.00
22,Fxltsby,119.00,110.00
23,Roeland Peeks,114.00,110.00
24,Tryingmyluck,107.00,100.00
25,Roman Duong,103.00,100.00
