Rank,Nickname,Points,Prize
1,SirPaul,959.00,1200.00
2,Evgeny Nazarev,563.00,800.00
3,forh7,503.00,550.00
4,zengyihao19,492.00,430.00
5,I MP I,487.00,390.00
6,N Dobrachev,451.00,350.00
7,Davide Suriano,411.00,320.00
8,J Schusteritsch,408.00,290.00
9,GREAGYPoker,390.00,260.00
10,Gabor Burgony,354.00,240.00
11,Zeljko Tokic,340.00,220.00
12,Pathetic Beluga,316.00,200.00
13,Osgiliath,293.00,180.00
14,P Sekinger,285.00,170.00
15,FundingSecured,259.00,160.00
16,Melker Almleaf,247.00,160.00
17,AV3RAGE,237.00,150.00
18,L0tsoRage,236.00,140.00
19,psyhoagromor,231.50,130.00
20,G Kovari,219.00,120.00
21,PadThaiYung,205.00,120.00
22,A Cvetkovic,199.00,110.00
23,Nyuli Tibor,188.00,110.00
24,N Evdokimov,188.00,100.00
25,Roeland Peeks,180.00,100.00
